member_id,dept_id,closure_start,novelty_pre_mean,novelty_pre_selected_for_heterogeneity,novelty_pre_high,novelty_pre_group,novelty_pre_split_rule,novelty_pre_threshold_low,novelty_pre_threshold_high
767304,238,2021-07-24,0.5166666666666666,1,1,high,median_full_sample,0.5,0.5
768196,238,2021-07-24,0.8666666666666667,1,1,high,median_full_sample,0.5,0.5
768885,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
769118,238,2021-07-24,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
770342,238,2021-07-24,0.1875,1,0,baseline,median_full_sample,0.5,0.5
771020,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
772831,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
772834,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
773503,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
778309,238,2021-07-24,0.16666666666666666,1,0,baseline,median_full_sample,0.5,0.5
778440,238,2021-07-24,0.6321428571428571,1,1,high,median_full_sample,0.5,0.5
778759,238,2021-07-24,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
780103,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
780269,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
780340,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
781548,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
784859,238,2021-07-24,0.41666666666666663,1,0,baseline,median_full_sample,0.5,0.5
784864,238,2021-07-24,0.7202380952380952,1,1,high,median_full_sample,0.5,0.5
786104,238,2021-07-24,0.875,1,1,high,median_full_sample,0.5,0.5
786188,238,2021-07-24,0.6,1,1,high,median_full_sample,0.5,0.5
786302,238,2021-07-24,0.0625,1,0,baseline,median_full_sample,0.5,0.5
787008,238,2021-07-24,0.5952380952380952,1,1,high,median_full_sample,0.5,0.5
787228,238,2021-07-24,0.25,1,0,baseline,median_full_sample,0.5,0.5
788054,238,2021-07-24,0.35416666666666663,1,0,baseline,median_full_sample,0.5,0.5
788139,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
788975,238,2021-07-24,0.5833333333333333,1,1,high,median_full_sample,0.5,0.5
789849,238,2021-07-24,0.8333333333333333,1,1,high,median_full_sample,0.5,0.5
790458,238,2021-07-24,0.7222222222222222,1,1,high,median_full_sample,0.5,0.5
791034,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
792249,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
792288,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
792770,238,2021-07-24,0.25,1,0,baseline,median_full_sample,0.5,0.5
792884,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
792908,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
793251,238,2021-07-24,0.16666666666666666,1,0,baseline,median_full_sample,0.5,0.5
793574,238,2021-07-24,0.25,1,0,baseline,median_full_sample,0.5,0.5
795316,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
797126,238,2021-07-24,0.16666666666666666,1,0,baseline,median_full_sample,0.5,0.5
800460,238,2021-07-24,0.41666666666666663,1,0,baseline,median_full_sample,0.5,0.5
801370,238,2021-07-24,0.8333333333333334,1,1,high,median_full_sample,0.5,0.5
801649,238,2021-07-24,0.44166666666666665,1,0,baseline,median_full_sample,0.5,0.5
802134,238,2021-07-24,0.125,1,0,baseline,median_full_sample,0.5,0.5
803401,238,2021-07-24,0.75,1,1,high,median_full_sample,0.5,0.5
804413,238,2021-07-24,0.5416666666666666,1,1,high,median_full_sample,0.5,0.5
804542,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
805706,238,2021-07-24,0.8333333333333334,1,1,high,median_full_sample,0.5,0.5
806522,238,2021-07-24,0.375,1,0,baseline,median_full_sample,0.5,0.5
806783,238,2021-07-24,0.4444444444444444,1,0,baseline,median_full_sample,0.5,0.5
807065,238,2021-07-24,0.8611111111111112,1,1,high,median_full_sample,0.5,0.5
807126,238,2021-07-24,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
807225,238,2021-07-24,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
1155,238,2021-07-24,0.48888888888888893,1,0,baseline,median_full_sample,0.5,0.5
1499,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
2696,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
2982,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
3900,238,2021-07-24,0.7666666666666666,1,1,high,median_full_sample,0.5,0.5
5078,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
5079,238,2021-07-24,0.8333333333333334,1,1,high,median_full_sample,0.5,0.5
13748,238,2021-07-24,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
15488,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
16172,238,2021-07-24,0.5833333333333334,1,1,high,median_full_sample,0.5,0.5
21670,238,2021-07-24,0.7222222222222222,1,1,high,median_full_sample,0.5,0.5
23660,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
24245,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
27750,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
50575,238,2021-07-24,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
52806,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
59472,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
67476,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
74277,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
77374,238,2021-07-24,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
78745,238,2021-07-24,0.7111111111111111,1,1,high,median_full_sample,0.5,0.5
79895,238,2021-07-24,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
81293,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
86987,238,2021-07-24,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
87681,238,2021-07-24,0.75,1,1,high,median_full_sample,0.5,0.5
98390,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
100860,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
107815,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
110641,238,2021-07-24,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
112240,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
115222,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
116189,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
120190,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
125263,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
125900,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
129517,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
134792,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
135829,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
137177,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
139731,238,2021-07-24,0.75,1,1,high,median_full_sample,0.5,0.5
149654,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
153867,238,2021-07-24,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
155996,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
156833,238,2021-07-24,0.8888888888888888,1,1,high,median_full_sample,0.5,0.5
159174,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
162837,238,2021-07-24,0.75,1,1,high,median_full_sample,0.5,0.5
170739,238,2021-07-24,0.75,1,1,high,median_full_sample,0.5,0.5
171127,238,2021-07-24,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
171743,238,2021-07-24,0.5555555555555556,1,1,high,median_full_sample,0.5,0.5
172479,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
177743,238,2021-07-24,0.7222222222222222,1,1,high,median_full_sample,0.5,0.5
179835,238,2021-07-24,0.7916666666666666,1,1,high,median_full_sample,0.5,0.5
180927,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
195822,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
204540,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
212870,238,2021-07-24,0.75,1,1,high,median_full_sample,0.5,0.5
216836,238,2021-07-24,0.5555555555555555,1,1,high,median_full_sample,0.5,0.5
221848,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
233077,238,2021-07-24,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
233457,238,2021-07-24,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
245068,238,2021-07-24,0.16666666666666666,1,0,baseline,median_full_sample,0.5,0.5
248338,238,2021-07-24,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
250244,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
252386,238,2021-07-24,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
252545,238,2021-07-24,0.8666666666666667,1,1,high,median_full_sample,0.5,0.5
254482,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
260286,238,2021-07-24,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
269737,238,2021-07-24,0.25,1,0,baseline,median_full_sample,0.5,0.5
274245,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
277243,238,2021-07-24,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
277400,238,2021-07-24,0.16666666666666666,1,0,baseline,median_full_sample,0.5,0.5
285484,238,2021-07-24,0.5555555555555555,1,1,high,median_full_sample,0.5,0.5
287001,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
287383,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
296264,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
299149,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
303062,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
311466,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
313045,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
315585,238,2021-07-24,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
322346,238,2021-07-24,0.4444444444444444,1,0,baseline,median_full_sample,0.5,0.5
324396,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
328695,238,2021-07-24,0.611111111111111,1,1,high,median_full_sample,0.5,0.5
330846,238,2021-07-24,0.25,1,0,baseline,median_full_sample,0.5,0.5
332147,238,2021-07-24,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
333081,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
333336,238,2021-07-24,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
336800,238,2021-07-24,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
337040,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
341080,238,2021-07-24,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
341817,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
344054,238,2021-07-24,0.5925925925925926,1,1,high,median_full_sample,0.5,0.5
349098,238,2021-07-24,0.5833333333333333,1,1,high,median_full_sample,0.5,0.5
380061,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
381897,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
384489,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
385373,238,2021-07-24,0.625,1,1,high,median_full_sample,0.5,0.5
385399,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
391340,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
405810,238,2021-07-24,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
408046,238,2021-07-24,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
415317,238,2021-07-24,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
415617,238,2021-07-24,0.7222222222222222,1,1,high,median_full_sample,0.5,0.5
417159,238,2021-07-24,0.9285714285714286,1,1,high,median_full_sample,0.5,0.5
422889,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
423449,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
424304,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
427781,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
430028,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
434267,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
444291,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
449958,238,2021-07-24,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
456071,238,2021-07-24,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
456116,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
458087,238,2021-07-24,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
463175,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
482462,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
483419,238,2021-07-24,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
485944,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
487470,238,2021-07-24,0.8333333333333333,1,1,high,median_full_sample,0.5,0.5
492873,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
495379,238,2021-07-24,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
496494,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
512868,238,2021-07-24,0.75,1,1,high,median_full_sample,0.5,0.5
513031,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
513034,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
515367,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
519604,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
521005,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
524647,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
524885,238,2021-07-24,0.5333333333333333,1,1,high,median_full_sample,0.5,0.5
530543,238,2021-07-24,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
530976,238,2021-07-24,0.375,1,0,baseline,median_full_sample,0.5,0.5
530984,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
534993,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
535567,238,2021-07-24,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
536438,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
537311,238,2021-07-24,0.8333333333333333,1,1,high,median_full_sample,0.5,0.5
543751,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
546452,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
551115,238,2021-07-24,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
553403,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
554406,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
561663,238,2021-07-24,0.7222222222222222,1,1,high,median_full_sample,0.5,0.5
561665,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
565476,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
565911,238,2021-07-24,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
565986,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
566284,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
573439,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
578474,238,2021-07-24,0.875,1,1,high,median_full_sample,0.5,0.5
581969,238,2021-07-24,0.8333333333333333,1,1,high,median_full_sample,0.5,0.5
582186,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
586823,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
588240,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
589192,238,2021-07-24,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
591980,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
597481,238,2021-07-24,0.16666666666666666,1,0,baseline,median_full_sample,0.5,0.5
598193,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
599120,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
599447,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
599807,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
607574,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
607949,238,2021-07-24,0.5714285714285714,1,1,high,median_full_sample,0.5,0.5
610073,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
612509,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
615087,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
615738,238,2021-07-24,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
616920,238,2021-07-24,0.7222222222222222,1,1,high,median_full_sample,0.5,0.5
626049,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
628172,238,2021-07-24,0.5833333333333333,1,1,high,median_full_sample,0.5,0.5
628916,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
634040,238,2021-07-24,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
641378,238,2021-07-24,0.25,1,0,baseline,median_full_sample,0.5,0.5
642268,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
645026,238,2021-07-24,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
645387,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
645414,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
647478,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
649576,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
650563,238,2021-07-24,0.611111111111111,1,1,high,median_full_sample,0.5,0.5
651521,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
653097,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
654966,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
658615,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
663283,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
664465,238,2021-07-24,0.75,1,1,high,median_full_sample,0.5,0.5
664482,238,2021-07-24,0.8333333333333333,1,1,high,median_full_sample,0.5,0.5
666985,238,2021-07-24,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
669793,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
675210,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
675685,238,2021-07-24,0.2222222222222222,1,0,baseline,median_full_sample,0.5,0.5
676198,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
685016,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
690510,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
693280,238,2021-07-24,0.8333333333333333,1,1,high,median_full_sample,0.5,0.5
693746,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
695016,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
700383,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
701532,238,2021-07-24,0.27777777777777773,1,0,baseline,median_full_sample,0.5,0.5
709289,238,2021-07-24,0.6785714285714286,1,1,high,median_full_sample,0.5,0.5
711314,238,2021-07-24,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
718738,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
720946,238,2021-07-24,0.3611111111111111,1,0,baseline,median_full_sample,0.5,0.5
728048,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
731569,238,2021-07-24,0.47222222222222215,1,0,baseline,median_full_sample,0.5,0.5
733160,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
740883,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
741566,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
741757,238,2021-07-24,0.25,1,0,baseline,median_full_sample,0.5,0.5
746906,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
751875,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
751880,238,2021-07-24,0.5555555555555555,1,1,high,median_full_sample,0.5,0.5
754956,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
766959,238,2021-07-24,0.75,1,1,high,median_full_sample,0.5,0.5
772744,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
772779,238,2021-07-24,0.38888888888888884,1,0,baseline,median_full_sample,0.5,0.5
773760,238,2021-07-24,0.8333333333333334,1,1,high,median_full_sample,0.5,0.5
775517,238,2021-07-24,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
775596,238,2021-07-24,0.525,1,1,high,median_full_sample,0.5,0.5
780471,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
780864,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
783542,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
784094,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
784857,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
795991,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
798960,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
801571,238,2021-07-24,0.5555555555555556,1,1,high,median_full_sample,0.5,0.5
803593,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
11516,238,2021-07-24,0.75,1,1,high,median_full_sample,0.5,0.5
27872,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
31243,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
32961,238,2021-07-24,0.75,1,1,high,median_full_sample,0.5,0.5
36081,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
37246,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
37910,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
39365,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
39850,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
42940,238,2021-07-24,0.8333333333333333,1,1,high,median_full_sample,0.5,0.5
68375,238,2021-07-24,0.8333333333333333,1,1,high,median_full_sample,0.5,0.5
72061,238,2021-07-24,0.75,1,1,high,median_full_sample,0.5,0.5
84920,238,2021-07-24,0.7333333333333334,1,1,high,median_full_sample,0.5,0.5
85469,238,2021-07-24,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
88654,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
104099,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
104196,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
104601,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
105182,238,2021-07-24,0.75,1,1,high,median_full_sample,0.5,0.5
108347,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
127915,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
130967,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
143953,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
146618,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
147277,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
164861,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
176039,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
191160,238,2021-07-24,0.7916666666666667,1,1,high,median_full_sample,0.5,0.5
198740,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
209939,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
218890,238,2021-07-24,0.6333333333333333,1,1,high,median_full_sample,0.5,0.5
223202,238,2021-07-24,0.75,1,1,high,median_full_sample,0.5,0.5
235743,238,2021-07-24,0.25,1,0,baseline,median_full_sample,0.5,0.5
258501,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
270271,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
276063,238,2021-07-24,0.5833333333333333,1,1,high,median_full_sample,0.5,0.5
279789,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
293145,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
296471,238,2021-07-24,0.42857142857142855,1,0,baseline,median_full_sample,0.5,0.5
305931,238,2021-07-24,0.8333333333333333,1,1,high,median_full_sample,0.5,0.5
311377,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
324955,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
328466,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
329972,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
334419,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
336902,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
346465,238,2021-07-24,0.5833333333333334,1,1,high,median_full_sample,0.5,0.5
349718,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
352139,238,2021-07-24,0.8,1,1,high,median_full_sample,0.5,0.5
358175,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
360770,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
360772,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
368749,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
374922,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
389778,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
393907,238,2021-07-24,0.25,1,0,baseline,median_full_sample,0.5,0.5
398438,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
400402,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
425659,238,2021-07-24,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
428503,238,2021-07-24,0.0,1,0,baseline,median_full_sample,0.5,0.5
436904,238,2021-07-24,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
438576,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
456726,238,2021-07-24,0.75,1,1,high,median_full_sample,0.5,0.5
476182,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
480901,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
487535,238,2021-07-24,0.75,1,1,high,median_full_sample,0.5,0.5
492660,238,2021-07-24,0.5,1,0,baseline,median_full_sample,0.5,0.5
494051,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
499887,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
502854,238,2021-07-24,0.375,1,0,baseline,median_full_sample,0.5,0.5
520717,238,2021-07-24,1.0,1,1,high,median_full_sample,0.5,0.5
