spec,term,coef,se,pvalue,n,r2_within,rel_t,effect,ci_low,ci_high
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-4]:tXdXlen",0.03768132903610229,0.02638431690308547,0.15327064865517248,44508,0.012292510233899545,-4,length_displacement,-0.01403193209394523,0.08939459016614981
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-3]:tXdXlen",0.04419359630316462,0.025023668651893826,0.07741128987489732,44508,0.012292510233899545,-3,length_displacement,-0.00485279425454728,0.09323998686087652
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-2]:tXdXlen",0.026777485951289884,0.023693665369141362,0.25843584975413236,44508,0.012292510233899545,-2,length_displacement,-0.019662098172227187,0.07321707007480696
event_binary_D,"C(rel_t, contr.treatment(base=-1))[1]:tXdXlen",0.04011965569883885,0.03230193700735596,0.21425538662543708,44508,0.012292510233899545,1,length_displacement,-0.02319214083557883,0.10343145223325653
event_binary_D,"C(rel_t, contr.treatment(base=-1))[2]:tXdXlen",0.06953330049434299,0.03316646274121885,0.036060947207879,44508,0.012292510233899545,2,length_displacement,0.00452703352155405,0.13453956746713192
event_binary_D,"C(rel_t, contr.treatment(base=-1))[3]:tXdXlen",0.050736879527224346,0.032135292424743646,0.1143984475150226,44508,0.012292510233899545,3,length_displacement,-0.012248293625273202,0.1137220526797219
event_binary_D,"C(rel_t, contr.treatment(base=-1))[4]:tXdXlen",0.09296193225999132,0.03368640976388996,0.00579622596453655,44508,0.012292510233899545,4,length_displacement,0.026936569122767,0.15898729539721562
event_score_C,"C(rel_t, contr.treatment(base=-1))[-4]:treated",-0.032520682106376285,0.0210879054085538,0.12306602070666717,44508,0.012877891317573553,-4,att_or_baseline,-0.07385297670714172,0.008811612494389158
event_score_C,"C(rel_t, contr.treatment(base=-1))[-3]:treated",-0.009492060968349569,0.02055397757912812,0.6442256344696804,44508,0.012877891317573553,-3,att_or_baseline,-0.04977785702344069,0.030793735086741547
event_score_C,"C(rel_t, contr.treatment(base=-1))[-2]:treated",-0.05809261891408345,0.021207485060334545,0.006167772472355892,44508,0.012877891317573553,-2,att_or_baseline,-0.09965928963233917,-0.01652594819582775
event_score_C,"C(rel_t, contr.treatment(base=-1))[1]:treated",0.003586005861651298,0.02598153602787185,0.8902260732257674,44508,0.012877891317573553,1,att_or_baseline,-0.04733780475297753,0.05450981647628012
event_score_C,"C(rel_t, contr.treatment(base=-1))[2]:treated",0.0054232629796914485,0.024401770471947463,0.8241243360783015,44508,0.012877891317573553,2,att_or_baseline,-0.04240420714532558,0.05325073310470848
event_score_C,"C(rel_t, contr.treatment(base=-1))[3]:treated",-0.013868445936521114,0.025352482423687473,0.5843724417598608,44508,0.012877891317573553,3,att_or_baseline,-0.06355931148694856,0.03582241961390634
event_score_C,"C(rel_t, contr.treatment(base=-1))[4]:treated",0.005610722708107942,0.025276272884392024,0.8243367510784521,44508,0.012877891317573553,4,att_or_baseline,-0.04393077214530042,0.05515221756151631
event_score_C,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_score",0.05721581082523848,0.04960383830766246,0.24874839228481416,44508,0.012877891317573553,-4,score_slope,-0.04000771225777994,0.1544393339082569
event_score_C,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_score",0.015137129989919096,0.04840623370408907,0.7545066123062978,44508,0.012877891317573553,-3,score_slope,-0.07973908807009548,0.11001334804993367
event_score_C,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_score",0.031125568776992508,0.04880301368687888,0.5236302903902414,44508,0.012877891317573553,-2,score_slope,-0.0645283380492901,0.12677947560327513
event_score_C,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_score",0.019669877286265455,0.058841183026570286,0.7381688711154832,44508,0.012877891317573553,1,score_slope,-0.0956588414458123,0.13499859601834321
event_score_C,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_score",-0.01948254689886841,0.058338631286524716,0.7384189300825765,44508,0.012877891317573553,2,score_slope,-0.13382626422045685,0.09486117042272002
event_score_C,"C(rel_t, contr.treatment(base=-1))[3]:treated_X_score",-0.016550893719464523,0.057891779313204536,0.7749648922763466,44508,0.012877891317573553,3,score_slope,-0.13001878117334542,0.09691699373441637
event_score_C,"C(rel_t, contr.treatment(base=-1))[4]:treated_X_score",-0.06942280549736025,0.05792628237817725,0.23076040193531577,44508,0.012877891317573553,4,score_slope,-0.18295831895858766,0.044112707963867154
