spec,estimand,term,coef,se,pvalue,ci_low,ci_high,n,r2_within,rel_t,effect
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[2]:disp_binary",0.06668271275284478,0.01269536504366629,6.482947948227569e-05,0.041799797267258854,0.0915656282384307,99644,0.0022072658237377585,2,blocked_control_gap
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[3]:disp_binary",0.07281026426893597,0.014688295481365183,0.0001198991910931202,0.04402120512546021,0.10159932341241174,99644,0.0022072658237377585,3,blocked_control_gap
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[4]:disp_binary",0.08762257044743361,0.015302416030640595,2.4723338472032452e-05,0.05762983502737805,0.11761530586748918,99644,0.0022072658237377585,4,blocked_control_gap
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_len",-0.005965098391874685,0.016684515064970862,0.7251003569600791,-0.03866674791921758,0.026736551135468207,99644,0.0022072658237377585,-4,length_baseline
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_len",-0.03561955379730402,0.027296616415820013,0.20931265648647313,-0.08912092197231125,0.017881814377703205,99644,0.0022072658237377585,-3,length_baseline
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_len",0.014393309134468799,0.01721074111212145,0.4145883737826952,-0.019339743445289242,0.04812636171422684,99644,0.0022072658237377585,-2,length_baseline
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_len",0.006117781091760409,0.01846603786146767,0.7444675148818112,-0.03007565311671622,0.042311215300237036,99644,0.0022072658237377585,1,length_baseline
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_len",-0.03314731779842802,0.015909316394888292,0.05260964536571122,-0.06432957793240907,-0.001965057664446969,99644,0.0022072658237377585,2,length_baseline
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[3]:treated_X_len",-0.019008683405744586,0.01686942382311575,0.2754764858699741,-0.05207275409905146,0.014055387287562286,99644,0.0022072658237377585,3,length_baseline
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[4]:treated_X_len",-0.042309711617734946,0.013825997040528414,0.007083701497261563,-0.06940866581717064,-0.015210757418299255,99644,0.0022072658237377585,4,length_baseline
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-4]:disp_X_len",-5.864436493097439e-05,0.00857813244578876,0.9946248943588425,-0.016871783958676945,0.016754495228814996,99644,0.0022072658237377585,-4,length_lower_order
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-3]:disp_X_len",-0.00507166720614798,0.0059545962512918315,0.40620658265344334,-0.01674267585867997,0.006599341446384009,99644,0.0022072658237377585,-3,length_lower_order
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-2]:disp_X_len",0.0077096300256377336,0.007105540871791324,0.29306203298332734,-0.006217230083073261,0.021636490134348728,99644,0.0022072658237377585,-2,length_lower_order
