event_fe_id,rel_t_history,product_window_choices,new_product_window_choices,window_novelty
737506|39|2021-07-25,-8,1,1,1.0
737506|39|2021-07-25,-2,1,1,1.0
737507|121|2021-08-03,-12,2,2,1.0
737507|121|2021-08-03,-11,1,1,1.0
737507|121|2021-08-03,-10,2,1,0.5
737520|220|2021-08-03,-12,1,1,1.0
737520|220|2021-08-03,-10,1,0,0.0
737520|220|2021-08-03,-7,1,1,1.0
737520|220|2021-08-03,-5,1,1,1.0
737520|220|2021-08-03,-4,1,1,1.0
737520|220|2021-08-03,-2,1,0,0.0
737522|121|2021-08-03,-5,2,2,1.0
737522|121|2021-08-03,-4,1,0,0.0
737522|121|2021-08-03,-3,1,0,0.0
737582|39|2021-07-25,-12,2,2,1.0
737582|39|2021-07-25,-11,1,0,0.0
737582|39|2021-07-25,-10,2,2,1.0
737582|39|2021-07-25,-9,2,2,1.0
737623|121|2021-08-03,-11,1,0,0.0
737623|121|2021-08-03,-9,1,0,0.0
737623|121|2021-08-03,-4,1,1,1.0
737623|121|2021-08-03,-2,2,1,0.5
737623|121|2021-08-03,-1,1,1,1.0
737625|19|2021-07-15,-10,1,1,1.0
737625|19|2021-07-15,-8,1,0,0.0
737625|19|2021-07-15,-7,1,0,0.0
737625|19|2021-07-15,-6,1,1,1.0
737625|19|2021-07-15,-4,4,3,0.75
737625|19|2021-07-15,-3,1,1,1.0
737625|19|2021-07-15,-2,3,1,0.3333333333333333
737637|124|2021-07-22,-12,5,4,0.8
737637|124|2021-07-22,-11,1,0,0.0
737637|124|2021-07-22,-9,3,1,0.3333333333333333
737637|124|2021-07-22,-8,3,2,0.6666666666666666
737665|131|2021-08-29,-7,3,3,1.0
737684|59|2021-08-03,-9,1,1,1.0
737684|59|2021-08-03,-8,1,1,1.0
737684|59|2021-08-03,-7,1,1,1.0
737684|59|2021-08-03,-6,2,0,0.0
737684|59|2021-08-03,-5,2,2,1.0
737684|59|2021-08-03,-4,2,2,1.0
737684|59|2021-08-03,-3,2,1,0.5
737684|59|2021-08-03,-2,1,0,0.0
737684|59|2021-08-03,-1,2,1,0.5
737688|8|2021-05-27,-12,3,2,0.6666666666666666
737688|8|2021-05-27,-11,3,1,0.3333333333333333
737688|8|2021-05-27,-10,3,1,0.3333333333333333
737688|8|2021-05-27,-9,6,4,0.6666666666666666
737688|8|2021-05-27,-7,3,1,0.3333333333333333
737688|8|2021-05-27,-6,3,2,0.6666666666666666
737688|8|2021-05-27,-5,2,1,0.5
737688|8|2021-05-27,-4,1,0,0.0
737688|8|2021-05-27,-3,1,0,0.0
737688|8|2021-05-27,-2,1,0,0.0
737688|8|2021-05-27,-1,2,2,1.0
737689|44|2021-07-24,-11,1,1,1.0
737689|44|2021-07-24,-8,1,1,1.0
737689|44|2021-07-24,-5,2,2,1.0
737689|44|2021-07-24,-2,1,1,1.0
737697|62|2021-08-04,-6,3,3,1.0
737697|62|2021-08-04,-3,1,1,1.0
737712|238|2021-07-24,-11,4,4,1.0
737712|238|2021-07-24,-10,2,2,1.0
737712|238|2021-07-24,-7,2,2,1.0
737712|238|2021-07-24,-6,1,1,1.0
737715|131|2021-08-29,-12,1,0,0.0
737715|131|2021-08-29,-11,1,0,0.0
737715|131|2021-08-29,-2,1,0,0.0
737723|131|2021-08-29,-12,1,0,0.0
737723|131|2021-08-29,-8,2,0,0.0
737723|131|2021-08-29,-7,1,0,0.0
737723|131|2021-08-29,-5,3,3,1.0
737723|131|2021-08-29,-4,1,0,0.0
737723|131|2021-08-29,-2,1,0,0.0
737723|131|2021-08-29,-1,1,0,0.0
737726|131|2021-08-29,-12,1,0,0.0
737726|131|2021-08-29,-11,3,0,0.0
737726|131|2021-08-29,-9,2,1,0.5
737726|131|2021-08-29,-8,3,2,0.6666666666666666
737726|131|2021-08-29,-7,2,0,0.0
737726|131|2021-08-29,-6,1,0,0.0
737726|131|2021-08-29,-5,2,2,1.0
737726|131|2021-08-29,-4,1,0,0.0
737726|131|2021-08-29,-3,2,0,0.0
737726|131|2021-08-29,-1,1,0,0.0
737755|131|2021-08-29,-12,1,1,1.0
737755|131|2021-08-29,-9,2,1,0.5
737755|131|2021-08-29,-8,4,4,1.0
737755|131|2021-08-29,-7,3,2,0.6666666666666666
737755|131|2021-08-29,-6,2,2,1.0
737755|131|2021-08-29,-5,1,1,1.0
737755|131|2021-08-29,-4,3,2,0.6666666666666666
737755|131|2021-08-29,-3,1,0,0.0
737755|131|2021-08-29,-2,4,2,0.5
737755|131|2021-08-29,-1,1,1,1.0
737777|131|2021-08-29,-12,1,1,1.0
737777|131|2021-08-29,-2,1,1,1.0
737791|46|2021-08-04,-1,1,1,1.0
737828|39|2021-07-25,-12,1,1,1.0
737828|39|2021-07-25,-10,2,2,1.0
737828|39|2021-07-25,-9,1,1,1.0
737828|39|2021-07-25,-6,1,1,1.0
737828|39|2021-07-25,-4,1,1,1.0
737831|124|2021-07-22,-11,1,1,1.0
737831|124|2021-07-22,-10,1,1,1.0
737831|124|2021-07-22,-5,2,1,0.5
737831|124|2021-07-22,-1,5,5,1.0
737857|62|2021-08-04,-10,4,3,0.75
737857|62|2021-08-04,-9,2,1,0.5
737857|62|2021-08-04,-8,1,0,0.0
737857|62|2021-08-04,-3,2,1,0.5
737858|124|2021-07-22,-12,1,0,0.0
737858|124|2021-07-22,-11,2,2,1.0
737858|124|2021-07-22,-10,1,0,0.0
737858|124|2021-07-22,-9,1,0,0.0
737858|124|2021-07-22,-8,1,0,0.0
737858|124|2021-07-22,-7,2,1,0.5
737858|124|2021-07-22,-6,1,0,0.0
737858|124|2021-07-22,-5,1,0,0.0
737858|124|2021-07-22,-4,2,1,0.5
737858|124|2021-07-22,-3,1,1,1.0
737886|220|2021-08-03,-7,3,3,1.0
737886|220|2021-08-03,-6,2,0,0.0
737886|220|2021-08-03,-4,2,1,0.5
737886|220|2021-08-03,-2,1,0,0.0
737890|39|2021-07-25,-7,2,2,1.0
737890|39|2021-07-25,-6,2,0,0.0
737890|39|2021-07-25,-5,1,0,0.0
737890|39|2021-07-25,-4,2,1,0.5
737942|59|2021-08-03,-6,1,1,1.0
737942|59|2021-08-03,-2,1,1,1.0
737942|59|2021-08-03,-1,1,1,1.0
737985|131|2021-08-29,-8,1,1,1.0
737985|131|2021-08-29,-1,1,1,1.0
738020|121|2021-08-03,-8,1,1,1.0
738020|121|2021-08-03,-5,1,1,1.0
738020|121|2021-08-03,-3,1,0,0.0
738044|47|2021-07-30,-11,2,1,0.5
738044|47|2021-07-30,-10,2,0,0.0
738080|124|2021-07-22,-12,3,2,0.6666666666666666
738080|124|2021-07-22,-11,4,2,0.5
738080|124|2021-07-22,-8,2,1,0.5
738080|124|2021-07-22,-7,3,2,0.6666666666666666
738080|124|2021-07-22,-6,1,0,0.0
738080|124|2021-07-22,-4,1,1,1.0
738092|44|2021-07-24,-10,1,0,0.0
738092|44|2021-07-24,-9,1,0,0.0
738092|44|2021-07-24,-8,1,0,0.0
738092|44|2021-07-24,-7,1,0,0.0
738142|124|2021-07-22,-12,3,3,1.0
738142|124|2021-07-22,-4,1,0,0.0
738142|124|2021-07-22,-3,1,1,1.0
738142|124|2021-07-22,-2,3,2,0.6666666666666666
738142|124|2021-07-22,-1,1,1,1.0
738168|59|2021-08-03,-12,3,2,0.6666666666666666
738168|59|2021-08-03,-11,2,1,0.5
738168|59|2021-08-03,-10,2,1,0.5
738168|59|2021-08-03,-9,3,2,0.6666666666666666
738168|59|2021-08-03,-8,1,0,0.0
738168|59|2021-08-03,-7,1,0,0.0
738168|59|2021-08-03,-6,2,0,0.0
738168|59|2021-08-03,-5,2,2,1.0
738168|59|2021-08-03,-4,3,1,0.3333333333333333
738168|59|2021-08-03,-3,7,5,0.7142857142857143
738168|59|2021-08-03,-2,2,0,0.0
738168|59|2021-08-03,-1,4,1,0.25
738255|59|2021-08-03,-12,1,0,0.0
738255|59|2021-08-03,-7,1,0,0.0
738255|59|2021-08-03,-4,2,1,0.5
738255|59|2021-08-03,-3,2,1,0.5
738305|131|2021-08-29,-11,1,1,1.0
738305|131|2021-08-29,-10,1,1,1.0
738305|131|2021-08-29,-6,1,0,0.0
738305|131|2021-08-29,-4,1,0,0.0
738334|46|2021-08-04,-4,1,1,1.0
738335|46|2021-08-04,-5,1,1,1.0
738335|46|2021-08-04,-3,1,1,1.0
738335|46|2021-08-04,-1,1,0,0.0
738344|39|2021-07-25,-9,1,0,0.0
738344|39|2021-07-25,-8,1,0,0.0
738344|39|2021-07-25,-6,1,0,0.0
738350|62|2021-08-04,-12,1,0,0.0
738350|62|2021-08-04,-10,1,1,1.0
738350|62|2021-08-04,-5,1,1,1.0
738350|62|2021-08-04,-4,2,2,1.0
738410|46|2021-08-04,-10,2,2,1.0
738434|133|2021-07-28,-11,2,2,1.0
738434|133|2021-07-28,-9,2,1,0.5
738434|133|2021-07-28,-8,4,2,0.5
738434|133|2021-07-28,-7,1,1,1.0
738434|133|2021-07-28,-5,3,3,1.0
738434|133|2021-07-28,-4,3,2,0.6666666666666666
738434|133|2021-07-28,-2,1,0,0.0
738446|124|2021-07-22,-12,1,1,1.0
738446|124|2021-07-22,-11,1,0,0.0
738446|124|2021-07-22,-10,1,0,0.0
738446|124|2021-07-22,-9,1,0,0.0
738446|124|2021-07-22,-7,2,1,0.5
738446|124|2021-07-22,-6,1,0,0.0
738446|124|2021-07-22,-5,1,1,1.0
738446|124|2021-07-22,-4,3,3,1.0
738446|124|2021-07-22,-3,2,1,0.5
738446|124|2021-07-22,-1,1,1,1.0
738453|19|2021-07-15,-12,2,1,0.5
738453|19|2021-07-15,-11,2,1,0.5
738453|19|2021-07-15,-9,1,0,0.0
738453|19|2021-07-15,-8,2,2,1.0
738453|19|2021-07-15,-7,1,0,0.0
738453|19|2021-07-15,-6,1,0,0.0
738453|19|2021-07-15,-4,2,1,0.5
738453|19|2021-07-15,-2,1,0,0.0
738453|19|2021-07-15,-1,4,3,0.75
738466|238|2021-07-24,-12,2,1,0.5
738466|238|2021-07-24,-10,9,9,1.0
738466|238|2021-07-24,-9,1,0,0.0
738484|121|2021-08-03,-12,2,1,0.5
738484|121|2021-08-03,-11,1,0,0.0
738484|121|2021-08-03,-10,1,1,1.0
738484|121|2021-08-03,-9,1,1,1.0
738484|121|2021-08-03,-8,1,1,1.0
738484|121|2021-08-03,-7,2,2,1.0
738484|121|2021-08-03,-6,1,1,1.0
738484|121|2021-08-03,-5,2,1,0.5
738484|121|2021-08-03,-4,5,3,0.6
738484|121|2021-08-03,-3,3,2,0.6666666666666666
738484|121|2021-08-03,-2,4,2,0.5
738484|121|2021-08-03,-1,2,0,0.0
738493|121|2021-08-03,-12,2,0,0.0
738493|121|2021-08-03,-11,3,2,0.6666666666666666
738493|121|2021-08-03,-9,2,1,0.5
738493|121|2021-08-03,-6,1,0,0.0
738518|44|2021-07-24,-12,1,0,0.0
738518|44|2021-07-24,-10,1,1,1.0
738518|44|2021-07-24,-9,2,1,0.5
738518|44|2021-07-24,-8,1,0,0.0
738518|44|2021-07-24,-7,1,0,0.0
738518|44|2021-07-24,-6,4,1,0.25
738518|44|2021-07-24,-5,2,1,0.5
738526|5|2021-08-18,-12,1,0,0.0
738526|5|2021-08-18,-11,2,1,0.5
738526|5|2021-08-18,-10,2,1,0.5
738526|5|2021-08-18,-9,1,0,0.0
738526|5|2021-08-18,-8,1,0,0.0
738526|5|2021-08-18,-7,1,0,0.0
738526|5|2021-08-18,-6,3,2,0.6666666666666666
738526|5|2021-08-18,-5,1,0,0.0
738526|5|2021-08-18,-4,1,0,0.0
738526|5|2021-08-18,-3,1,0,0.0
738526|5|2021-08-18,-2,1,0,0.0
738534|238|2021-07-24,-12,3,2,0.6666666666666666
738534|238|2021-07-24,-4,1,1,1.0
738534|238|2021-07-24,-3,1,0,0.0
738542|46|2021-08-04,-12,1,1,1.0
738542|46|2021-08-04,-11,1,0,0.0
738542|46|2021-08-04,-10,1,1,1.0
738542|46|2021-08-04,-8,1,0,0.0
738542|46|2021-08-04,-6,1,1,1.0
738560|121|2021-08-03,-7,3,3,1.0
738560|121|2021-08-03,-6,1,1,1.0
738560|121|2021-08-03,-5,1,1,1.0
738560|121|2021-08-03,-3,1,0,0.0
738560|121|2021-08-03,-2,1,1,1.0
738560|121|2021-08-03,-1,2,0,0.0
738566|59|2021-08-03,-12,1,0,0.0
738566|59|2021-08-03,-11,1,0,0.0
738566|59|2021-08-03,-8,1,0,0.0
738566|59|2021-08-03,-7,2,0,0.0
738566|59|2021-08-03,-6,1,0,0.0
738566|59|2021-08-03,-5,1,0,0.0
738566|59|2021-08-03,-4,2,1,0.5
738566|59|2021-08-03,-3,2,1,0.5
738566|59|2021-08-03,-2,1,0,0.0
738566|59|2021-08-03,-1,1,0,0.0
738667|62|2021-08-04,-11,1,0,0.0
738667|62|2021-08-04,-10,1,0,0.0
738667|62|2021-08-04,-9,1,0,0.0
738673|124|2021-07-22,-12,2,1,0.5
738673|124|2021-07-22,-11,2,0,0.0
738673|124|2021-07-22,-10,3,2,0.6666666666666666
738673|124|2021-07-22,-9,3,1,0.3333333333333333
738673|124|2021-07-22,-8,1,0,0.0
738673|124|2021-07-22,-7,1,1,1.0
738673|124|2021-07-22,-5,1,1,1.0
738673|124|2021-07-22,-4,1,0,0.0
738673|124|2021-07-22,-2,4,4,1.0
738719|124|2021-07-22,-11,1,1,1.0
738719|124|2021-07-22,-10,1,1,1.0
738719|124|2021-07-22,-8,2,2,1.0
738719|124|2021-07-22,-7,2,2,1.0
738719|124|2021-07-22,-4,2,1,0.5
738719|124|2021-07-22,-2,2,2,1.0
738729|220|2021-08-03,-7,1,1,1.0
738729|220|2021-08-03,-6,2,2,1.0
738744|3|2021-08-09,-10,1,1,1.0
738744|3|2021-08-09,-9,2,1,0.5
738744|3|2021-08-09,-8,3,1,0.3333333333333333
738744|3|2021-08-09,-7,2,1,0.5
738744|3|2021-08-09,-6,5,4,0.8
738744|3|2021-08-09,-5,2,0,0.0
738744|3|2021-08-09,-4,1,0,0.0
738744|3|2021-08-09,-3,1,1,1.0
738744|3|2021-08-09,-2,1,0,0.0
738784|39|2021-07-25,-12,1,1,1.0
738784|39|2021-07-25,-11,1,1,1.0
738784|39|2021-07-25,-10,1,0,0.0
738784|39|2021-07-25,-9,2,1,0.5
738784|39|2021-07-25,-5,1,1,1.0
738784|39|2021-07-25,-4,2,1,0.5
738784|39|2021-07-25,-3,1,1,1.0
738784|39|2021-07-25,-2,2,1,0.5
738786|59|2021-08-03,-7,1,1,1.0
738786|59|2021-08-03,-4,1,0,0.0
738815|62|2021-08-04,-12,1,1,1.0
738815|62|2021-08-04,-1,1,1,1.0
738861|133|2021-07-28,-11,1,0,0.0
738861|133|2021-07-28,-10,1,0,0.0
738861|133|2021-07-28,-8,1,0,0.0
738861|133|2021-07-28,-6,1,0,0.0
738861|133|2021-07-28,-4,1,0,0.0
738861|133|2021-07-28,-1,3,2,0.6666666666666666
738907|46|2021-08-04,-12,2,1,0.5
738907|46|2021-08-04,-11,3,1,0.3333333333333333
738907|46|2021-08-04,-10,1,0,0.0
738907|46|2021-08-04,-9,2,1,0.5
738907|46|2021-08-04,-8,2,2,1.0
738907|46|2021-08-04,-7,2,1,0.5
738907|46|2021-08-04,-3,1,0,0.0
738922|121|2021-08-03,-12,4,0,0.0
738922|121|2021-08-03,-11,3,1,0.3333333333333333
738922|121|2021-08-03,-10,2,0,0.0
738922|121|2021-08-03,-9,1,0,0.0
738922|121|2021-08-03,-5,3,1,0.3333333333333333
738922|121|2021-08-03,-3,2,2,1.0
738922|121|2021-08-03,-1,3,2,0.6666666666666666
738937|46|2021-08-04,-9,3,2,0.6666666666666666
738937|46|2021-08-04,-8,1,0,0.0
738937|46|2021-08-04,-4,1,0,0.0
738942|59|2021-08-03,-5,1,1,1.0
738965|182|2021-08-03,-12,1,0,0.0
738965|182|2021-08-03,-8,1,0,0.0
738965|182|2021-08-03,-6,2,1,0.5
738965|182|2021-08-03,-4,3,1,0.3333333333333333
738974|124|2021-07-22,-9,1,1,1.0
738974|124|2021-07-22,-3,1,1,1.0
738975|5|2021-08-18,-10,1,1,1.0
738975|5|2021-08-18,-3,1,1,1.0
738975|5|2021-08-18,-2,1,0,0.0
739024|59|2021-08-03,-10,2,2,1.0
739024|59|2021-08-03,-8,1,0,0.0
739024|59|2021-08-03,-5,2,2,1.0
739024|59|2021-08-03,-4,1,1,1.0
739024|59|2021-08-03,-3,1,1,1.0
739024|59|2021-08-03,-2,1,1,1.0
739034|124|2021-07-22,-10,6,6,1.0
739034|124|2021-07-22,-9,3,2,0.6666666666666666
739034|124|2021-07-22,-8,3,0,0.0
739034|124|2021-07-22,-7,4,1,0.25
739034|124|2021-07-22,-6,4,2,0.5
739034|124|2021-07-22,-5,3,2,0.6666666666666666
739034|124|2021-07-22,-4,1,0,0.0
739034|124|2021-07-22,-2,2,1,0.5
739034|124|2021-07-22,-1,3,0,0.0
739041|3|2021-08-09,-9,1,1,1.0
739041|3|2021-08-09,-8,1,1,1.0
739041|3|2021-08-09,-6,1,1,1.0
739041|3|2021-08-09,-5,2,2,1.0
739041|3|2021-08-09,-4,2,2,1.0
739075|121|2021-08-03,-11,1,1,1.0
739075|121|2021-08-03,-7,1,0,0.0
739096|46|2021-08-04,-9,1,0,0.0
739096|46|2021-08-04,-8,1,0,0.0
739096|46|2021-08-04,-7,1,0,0.0
739096|46|2021-08-04,-6,1,0,0.0
739128|62|2021-08-04,-10,2,2,1.0
739128|62|2021-08-04,-7,1,0,0.0
739150|124|2021-07-22,-10,1,1,1.0
739150|124|2021-07-22,-9,1,1,1.0
739150|124|2021-07-22,-8,3,2,0.6666666666666666
739150|124|2021-07-22,-7,1,0,0.0
739150|124|2021-07-22,-6,2,1,0.5
739150|124|2021-07-22,-5,1,0,0.0
739150|124|2021-07-22,-4,2,1,0.5
739150|124|2021-07-22,-3,1,0,0.0
739199|124|2021-07-22,-12,3,1,0.3333333333333333
739199|124|2021-07-22,-11,1,0,0.0
739199|124|2021-07-22,-10,2,2,1.0
739199|124|2021-07-22,-9,2,0,0.0
739199|124|2021-07-22,-8,1,0,0.0
739199|124|2021-07-22,-7,1,1,1.0
739199|124|2021-07-22,-5,1,0,0.0
739199|124|2021-07-22,-1,1,1,1.0
739204|124|2021-07-22,-9,1,1,1.0
739204|124|2021-07-22,-7,2,1,0.5
739204|124|2021-07-22,-2,4,4,1.0
739211|47|2021-07-30,-4,1,0,0.0
739211|47|2021-07-30,-3,2,1,0.5
739211|47|2021-07-30,-2,1,0,0.0
739223|19|2021-07-15,-12,3,2,0.6666666666666666
739223|19|2021-07-15,-11,4,1,0.25
739223|19|2021-07-15,-9,3,3,1.0
739223|19|2021-07-15,-8,2,0,0.0
739223|19|2021-07-15,-4,1,0,0.0
739223|19|2021-07-15,-2,1,0,0.0
739223|19|2021-07-15,-1,3,2,0.6666666666666666
739253|131|2021-08-29,-12,4,3,0.75
739253|131|2021-08-29,-10,5,3,0.6
739253|131|2021-08-29,-9,3,2,0.6666666666666666
739253|131|2021-08-29,-8,4,1,0.25
739253|131|2021-08-29,-7,1,0,0.0
739253|131|2021-08-29,-6,3,1,0.3333333333333333
739288|5|2021-08-18,-11,1,0,0.0
739288|5|2021-08-18,-10,2,0,0.0
739288|5|2021-08-18,-9,2,0,0.0
739288|5|2021-08-18,-6,1,1,1.0
739288|5|2021-08-18,-3,3,2,0.6666666666666666
739288|5|2021-08-18,-1,1,0,0.0
739315|44|2021-07-24,-12,1,0,0.0
739315|44|2021-07-24,-11,2,1,0.5
739315|44|2021-07-24,-10,2,1,0.5
739315|44|2021-07-24,-9,1,0,0.0
739315|44|2021-07-24,-8,2,1,0.5
739315|44|2021-07-24,-7,2,1,0.5
739315|44|2021-07-24,-5,2,0,0.0
739315|44|2021-07-24,-4,1,0,0.0
739315|44|2021-07-24,-3,2,1,0.5
739315|44|2021-07-24,-2,3,1,0.3333333333333333
739315|44|2021-07-24,-1,4,3,0.75
739317|19|2021-07-15,-4,2,1,0.5
739342|59|2021-08-03,-10,1,1,1.0
739342|59|2021-08-03,-8,1,1,1.0
739342|59|2021-08-03,-7,2,2,1.0
739342|59|2021-08-03,-6,4,3,0.75
739342|59|2021-08-03,-3,2,1,0.5
739345|124|2021-07-22,-12,2,1,0.5
739345|124|2021-07-22,-11,3,2,0.6666666666666666
739345|124|2021-07-22,-10,4,2,0.5
739345|124|2021-07-22,-9,4,1,0.25
739345|124|2021-07-22,-8,1,0,0.0
739345|124|2021-07-22,-5,2,1,0.5
739345|124|2021-07-22,-4,3,2,0.6666666666666666
739345|124|2021-07-22,-3,2,0,0.0
739345|124|2021-07-22,-2,4,1,0.25
739345|124|2021-07-22,-1,2,0,0.0
739355|121|2021-08-03,-12,1,1,1.0
739404|47|2021-07-30,-10,3,2,0.6666666666666666
739404|47|2021-07-30,-8,4,3,0.75
739404|47|2021-07-30,-7,1,1,1.0
739404|47|2021-07-30,-6,1,0,0.0
739404|47|2021-07-30,-2,1,1,1.0
739404|47|2021-07-30,-1,3,2,0.6666666666666666
739419|182|2021-08-03,-8,1,1,1.0
739419|182|2021-08-03,-5,2,1,0.5
739419|182|2021-08-03,-4,3,2,0.6666666666666666
739419|182|2021-08-03,-3,2,0,0.0
739472|44|2021-07-24,-12,1,1,1.0
739472|44|2021-07-24,-11,2,1,0.5
739472|44|2021-07-24,-10,1,1,1.0
739516|121|2021-08-03,-7,2,2,1.0
739516|121|2021-08-03,-6,1,0,0.0
739516|121|2021-08-03,-5,4,2,0.5
739516|121|2021-08-03,-4,1,0,0.0
739516|121|2021-08-03,-2,1,1,1.0
739522|121|2021-08-03,-11,1,0,0.0
739522|121|2021-08-03,-6,1,1,1.0
739522|121|2021-08-03,-5,2,0,0.0
739522|121|2021-08-03,-4,1,0,0.0
739522|121|2021-08-03,-3,1,0,0.0
739522|121|2021-08-03,-2,1,0,0.0
739522|121|2021-08-03,-1,1,0,0.0
739574|39|2021-07-25,-12,5,4,0.8
739574|39|2021-07-25,-11,1,1,1.0
739574|39|2021-07-25,-9,5,3,0.6
739574|39|2021-07-25,-8,4,1,0.25
739574|39|2021-07-25,-7,1,1,1.0
739574|39|2021-07-25,-6,3,1,0.3333333333333333
739574|39|2021-07-25,-3,1,1,1.0
739574|39|2021-07-25,-2,1,0,0.0
739574|39|2021-07-25,-1,1,1,1.0
739608|131|2021-08-29,-9,2,2,1.0
739608|131|2021-08-29,-6,1,0,0.0
739608|131|2021-08-29,-4,1,1,1.0
739608|131|2021-08-29,-2,1,1,1.0
739611|220|2021-08-03,-10,1,1,1.0
739611|220|2021-08-03,-8,1,1,1.0
739617|131|2021-08-29,-11,1,1,1.0
739617|131|2021-08-29,-9,1,0,0.0
739617|131|2021-08-29,-7,2,1,0.5
739617|131|2021-08-29,-6,2,0,0.0
739617|131|2021-08-29,-5,1,0,0.0
739617|131|2021-08-29,-4,1,0,0.0
739617|131|2021-08-29,-2,1,0,0.0
739617|131|2021-08-29,-1,1,0,0.0
739627|220|2021-08-03,-12,1,1,1.0
739638|44|2021-07-24,-10,1,1,1.0
739638|44|2021-07-24,-4,1,0,0.0
739638|44|2021-07-24,-1,1,0,0.0
739646|47|2021-07-30,-12,1,1,1.0
739646|47|2021-07-30,-9,1,1,1.0
739646|47|2021-07-30,-4,2,2,1.0
739659|47|2021-07-30,-7,1,1,1.0
739659|47|2021-07-30,-6,1,1,1.0
739659|47|2021-07-30,-5,1,1,1.0
739659|47|2021-07-30,-4,2,2,1.0
739659|47|2021-07-30,-1,1,0,0.0
739674|238|2021-07-24,-7,1,1,1.0
739674|238|2021-07-24,-6,1,1,1.0
739674|238|2021-07-24,-5,1,1,1.0
739675|59|2021-08-03,-12,1,1,1.0
739675|59|2021-08-03,-10,2,1,0.5
739675|59|2021-08-03,-7,1,1,1.0
739675|59|2021-08-03,-5,1,1,1.0
739709|5|2021-08-18,-12,3,2,0.6666666666666666
739709|5|2021-08-18,-11,1,0,0.0
739709|5|2021-08-18,-10,1,1,1.0
739709|5|2021-08-18,-9,2,1,0.5
739709|5|2021-08-18,-8,2,2,1.0
739709|5|2021-08-18,-7,2,0,0.0
739709|5|2021-08-18,-6,2,2,1.0
739709|5|2021-08-18,-5,1,1,1.0
739709|5|2021-08-18,-3,2,2,1.0
739751|62|2021-08-04,-10,1,0,0.0
739751|62|2021-08-04,-7,1,0,0.0
739751|62|2021-08-04,-4,1,0,0.0
739758|47|2021-07-30,-7,1,0,0.0
739759|44|2021-07-24,-12,1,0,0.0
739759|44|2021-07-24,-8,2,1,0.5
739759|44|2021-07-24,-7,1,1,1.0
739759|44|2021-07-24,-6,2,2,1.0
739759|44|2021-07-24,-5,2,0,0.0
739759|44|2021-07-24,-4,6,3,0.5
739759|44|2021-07-24,-3,2,1,0.5
739759|44|2021-07-24,-2,1,0,0.0
739759|44|2021-07-24,-1,1,1,1.0
739768|44|2021-07-24,-4,1,1,1.0
739768|44|2021-07-24,-3,2,1,0.5
739768|44|2021-07-24,-2,2,1,0.5
739768|44|2021-07-24,-1,1,0,0.0
739774|133|2021-07-28,-12,2,2,1.0
739774|133|2021-07-28,-10,1,0,0.0
739774|133|2021-07-28,-9,1,0,0.0
739774|133|2021-07-28,-8,1,0,0.0
739774|133|2021-07-28,-7,1,0,0.0
739774|133|2021-07-28,-6,1,0,0.0
739774|133|2021-07-28,-5,1,0,0.0
739774|133|2021-07-28,-4,1,0,0.0
739774|133|2021-07-28,-1,1,1,1.0
739830|133|2021-07-28,-12,3,1,0.3333333333333333
739830|133|2021-07-28,-11,2,0,0.0
739830|133|2021-07-28,-9,1,0,0.0
739830|133|2021-07-28,-4,2,0,0.0
739830|133|2021-07-28,-3,2,0,0.0
739858|182|2021-08-03,-10,2,0,0.0
739858|182|2021-08-03,-9,2,0,0.0
739858|182|2021-08-03,-7,1,0,0.0
739858|182|2021-08-03,-6,1,0,0.0
739884|131|2021-08-29,-12,1,1,1.0
739884|131|2021-08-29,-11,1,1,1.0
739884|131|2021-08-29,-9,1,0,0.0
739884|131|2021-08-29,-8,1,0,0.0
739901|133|2021-07-28,-12,1,0,0.0
739901|133|2021-07-28,-11,2,2,1.0
739901|133|2021-07-28,-10,3,2,0.6666666666666666
739901|133|2021-07-28,-9,3,2,0.6666666666666666
739901|133|2021-07-28,-8,4,2,0.5
739901|133|2021-07-28,-7,3,0,0.0
739901|133|2021-07-28,-5,1,1,1.0
739901|133|2021-07-28,-3,2,2,1.0
739911|39|2021-07-25,-12,2,1,0.5
739911|39|2021-07-25,-9,1,0,0.0
739911|39|2021-07-25,-8,5,2,0.4
739911|39|2021-07-25,-7,2,0,0.0
739911|39|2021-07-25,-5,2,0,0.0
739911|39|2021-07-25,-4,1,0,0.0
739911|39|2021-07-25,-3,1,0,0.0
739930|246|2021-07-27,-10,1,0,0.0
739960|133|2021-07-28,-11,1,1,1.0
739960|133|2021-07-28,-10,1,0,0.0
739960|133|2021-07-28,-9,2,0,0.0
739960|133|2021-07-28,-8,1,0,0.0
739960|133|2021-07-28,-7,3,1,0.3333333333333333
739960|133|2021-07-28,-6,1,0,0.0
739960|133|2021-07-28,-5,1,0,0.0
739960|133|2021-07-28,-4,5,3,0.6
740040|121|2021-08-03,-12,1,1,1.0
740040|121|2021-08-03,-11,1,0,0.0
740040|121|2021-08-03,-10,1,0,0.0
740040|121|2021-08-03,-7,1,0,0.0
740040|121|2021-08-03,-6,2,1,0.5
740040|121|2021-08-03,-5,2,1,0.5
740040|121|2021-08-03,-4,3,1,0.3333333333333333
740040|121|2021-08-03,-3,2,1,0.5
740040|121|2021-08-03,-2,1,0,0.0
740040|121|2021-08-03,-1,1,0,0.0
740068|47|2021-07-30,-12,1,0,0.0
