event_fe_id,rel_t_history,orders,purchase_days
71139|62|2021-08-04,-10,1,1
71139|62|2021-08-04,-9,1,1
71139|62|2021-08-04,-8,1,1
71139|62|2021-08-04,-7,1,1
71139|62|2021-08-04,-6,2,2
71139|62|2021-08-04,-5,1,1
71139|62|2021-08-04,-4,1,1
71139|62|2021-08-04,-3,1,1
71176|47|2021-07-30,-5,1,1
71176|47|2021-07-30,-3,1,1
71176|47|2021-07-30,-2,1,1
71176|47|2021-07-30,-1,1,1
71200|46|2021-08-04,-5,5,2
71233|131|2021-08-29,-12,1,1
71233|131|2021-08-29,-11,4,2
71233|131|2021-08-29,-8,2,1
71233|131|2021-08-29,-5,2,1
71233|131|2021-08-29,-3,2,1
71233|131|2021-08-29,-2,1,1
71255|124|2021-07-22,-11,4,4
71255|124|2021-07-22,-10,1,1
71255|124|2021-07-22,-8,2,2
71255|124|2021-07-22,-7,1,1
71255|124|2021-07-22,-6,3,3
71263|131|2021-08-29,-5,3,3
71263|131|2021-08-29,-4,1,1
71284|44|2021-07-24,-12,1,1
71284|44|2021-07-24,-8,1,1
71284|44|2021-07-24,-7,1,1
71284|44|2021-07-24,-6,1,1
71284|44|2021-07-24,-4,1,1
71284|44|2021-07-24,-3,2,2
71284|44|2021-07-24,-2,3,3
71293|39|2021-07-25,-11,1,1
71293|39|2021-07-25,-10,1,1
71293|39|2021-07-25,-9,1,1
71308|8|2021-05-27,-5,2,1
71308|8|2021-05-27,-3,1,1
71308|8|2021-05-27,-2,1,1
71308|8|2021-05-27,-1,1,1
71317|44|2021-07-24,-8,1,1
71317|44|2021-07-24,-2,2,1
71323|46|2021-08-04,-7,4,3
71323|46|2021-08-04,-6,6,6
71323|46|2021-08-04,-5,3,3
71323|46|2021-08-04,-4,1,1
71323|46|2021-08-04,-3,2,2
71404|182|2021-08-03,-12,1,1
71404|182|2021-08-03,-10,1,1
71415|220|2021-08-03,-12,1,1
71415|220|2021-08-03,-6,1,1
71415|220|2021-08-03,-5,1,1
71420|46|2021-08-04,-12,1,1
71420|46|2021-08-04,-8,1,1
71420|46|2021-08-04,-3,1,1
71470|19|2021-07-15,-9,1,1
71470|19|2021-07-15,-7,1,1
71494|8|2021-05-27,-10,1,1
71494|8|2021-05-27,-9,1,1
71494|8|2021-05-27,-6,1,1
71494|8|2021-05-27,-5,2,2
71494|8|2021-05-27,-4,1,1
71632|220|2021-08-03,-12,1,1
71632|220|2021-08-03,-9,1,1
71632|220|2021-08-03,-8,1,1
71632|220|2021-08-03,-7,1,1
71632|220|2021-08-03,-6,2,2
71705|59|2021-08-03,-5,5,5
71705|59|2021-08-03,-2,1,1
71721|238|2021-07-24,-12,3,2
71721|238|2021-07-24,-11,1,1
71721|238|2021-07-24,-10,2,2
71721|238|2021-07-24,-9,2,2
71721|238|2021-07-24,-8,1,1
71721|238|2021-07-24,-4,3,1
71721|238|2021-07-24,-2,1,1
71736|19|2021-07-15,-11,1,1
71736|19|2021-07-15,-10,2,2
71742|121|2021-08-03,-5,3,3
71742|121|2021-08-03,-4,8,8
71742|121|2021-08-03,-3,5,5
71742|121|2021-08-03,-2,3,3
71742|121|2021-08-03,-1,1,1
71749|220|2021-08-03,-8,1,1
71765|44|2021-07-24,-10,2,1
71765|44|2021-07-24,-8,1,1
71765|44|2021-07-24,-7,1,1
71769|5|2021-08-18,-11,1,1
71769|5|2021-08-18,-10,1,1
71769|5|2021-08-18,-5,1,1
71769|5|2021-08-18,-4,1,1
71786|121|2021-08-03,-12,7,6
71786|121|2021-08-03,-8,1,1
71786|121|2021-08-03,-3,2,1
71801|124|2021-07-22,-9,1,1
71801|124|2021-07-22,-7,1,1
71801|124|2021-07-22,-1,3,3
71815|121|2021-08-03,-7,1,1
71815|121|2021-08-03,-5,2,2
71815|121|2021-08-03,-4,1,1
71815|121|2021-08-03,-3,1,1
71815|121|2021-08-03,-1,1,1
71843|39|2021-07-25,-10,7,7
71843|39|2021-07-25,-9,5,5
71843|39|2021-07-25,-8,3,3
71843|39|2021-07-25,-7,1,1
71843|39|2021-07-25,-6,2,2
71843|39|2021-07-25,-5,2,2
71843|39|2021-07-25,-4,2,2
71850|59|2021-08-03,-12,1,1
71850|59|2021-08-03,-9,1,1
71850|59|2021-08-03,-8,2,2
71850|59|2021-08-03,-7,1,1
71850|59|2021-08-03,-6,2,2
71850|59|2021-08-03,-5,4,4
71850|59|2021-08-03,-4,2,2
71850|59|2021-08-03,-3,1,1
71850|59|2021-08-03,-2,2,2
71850|59|2021-08-03,-1,1,1
71888|44|2021-07-24,-11,2,2
71888|44|2021-07-24,-10,1,1
71888|44|2021-07-24,-9,2,2
71888|44|2021-07-24,-8,1,1
71888|44|2021-07-24,-7,1,1
71888|44|2021-07-24,-6,2,2
71888|44|2021-07-24,-5,2,2
71888|44|2021-07-24,-4,1,1
71888|44|2021-07-24,-3,2,2
71888|44|2021-07-24,-2,1,1
71888|44|2021-07-24,-1,2,2
71908|220|2021-08-03,-12,1,1
71923|182|2021-08-03,-9,1,1
71923|182|2021-08-03,-8,1,1
71923|182|2021-08-03,-7,3,3
71923|182|2021-08-03,-5,1,1
71923|182|2021-08-03,-4,1,1
71939|182|2021-08-03,-12,2,2
71940|5|2021-08-18,-12,3,3
71940|5|2021-08-18,-11,2,2
71940|5|2021-08-18,-10,2,2
71940|5|2021-08-18,-9,1,1
71940|5|2021-08-18,-8,1,1
71940|5|2021-08-18,-7,5,5
71940|5|2021-08-18,-6,2,2
71940|5|2021-08-18,-4,4,3
71956|121|2021-08-03,-8,2,2
71956|121|2021-08-03,-6,1,1
71956|121|2021-08-03,-4,2,2
71956|121|2021-08-03,-3,1,1
71956|121|2021-08-03,-2,1,1
71956|121|2021-08-03,-1,2,2
71963|62|2021-08-04,-7,1,1
71966|131|2021-08-29,-10,1,1
71966|131|2021-08-29,-8,9,9
71966|131|2021-08-29,-7,1,1
71966|131|2021-08-29,-5,1,1
71966|131|2021-08-29,-2,6,6
71966|131|2021-08-29,-1,7,7
71979|5|2021-08-18,-12,2,2
71979|5|2021-08-18,-11,1,1
71979|5|2021-08-18,-6,1,1
72010|124|2021-07-22,-12,1,1
72010|124|2021-07-22,-5,9,7
72021|220|2021-08-03,-11,1,1
72021|220|2021-08-03,-10,1,1
72021|220|2021-08-03,-9,1,1
72021|220|2021-08-03,-8,1,1
72021|220|2021-08-03,-7,2,2
72021|220|2021-08-03,-6,2,2
72021|220|2021-08-03,-5,2,2
72021|220|2021-08-03,-4,8,8
72021|220|2021-08-03,-3,3,3
72021|220|2021-08-03,-2,5,5
72021|220|2021-08-03,-1,1,1
72061|238|2021-07-24,-11,1,1
72061|238|2021-07-24,-10,1,1
72061|238|2021-07-24,-7,1,1
72061|238|2021-07-24,-5,1,1
72061|238|2021-07-24,-2,5,5
72129|39|2021-07-25,-12,1,1
72129|39|2021-07-25,-11,1,1
72129|39|2021-07-25,-8,1,1
72129|39|2021-07-25,-7,1,1
72129|39|2021-07-25,-5,1,1
72129|39|2021-07-25,-1,1,1
72143|3|2021-08-09,-12,1,1
72143|3|2021-08-09,-3,1,1
72143|3|2021-08-09,-2,7,7
72143|3|2021-08-09,-1,1,1
72179|131|2021-08-29,-11,3,1
72179|131|2021-08-29,-10,1,1
72179|131|2021-08-29,-9,1,1
72179|131|2021-08-29,-7,3,3
72179|131|2021-08-29,-6,2,2
72184|46|2021-08-04,-5,6,6
72184|46|2021-08-04,-4,2,1
72184|46|2021-08-04,-3,1,1
72301|124|2021-07-22,-12,3,3
72301|124|2021-07-22,-11,1,1
72301|124|2021-07-22,-10,2,2
72301|124|2021-07-22,-9,4,4
72301|124|2021-07-22,-8,5,5
72301|124|2021-07-22,-7,2,2
72301|124|2021-07-22,-6,2,2
72301|124|2021-07-22,-5,3,3
72301|124|2021-07-22,-4,3,3
72301|124|2021-07-22,-3,6,6
72301|124|2021-07-22,-1,3,2
72319|44|2021-07-24,-12,1,1
72319|44|2021-07-24,-10,3,3
72319|44|2021-07-24,-9,7,7
72319|44|2021-07-24,-8,3,3
72319|44|2021-07-24,-7,5,5
72319|44|2021-07-24,-6,4,4
72319|44|2021-07-24,-5,1,1
72319|44|2021-07-24,-4,3,3
72319|44|2021-07-24,-3,6,6
72319|44|2021-07-24,-2,5,5
72319|44|2021-07-24,-1,3,3
72367|62|2021-08-04,-9,4,4
72367|62|2021-08-04,-8,1,1
72367|62|2021-08-04,-7,2,2
72367|62|2021-08-04,-6,1,1
72367|62|2021-08-04,-4,1,1
72367|62|2021-08-04,-3,4,4
72367|62|2021-08-04,-2,1,1
72384|121|2021-08-03,-12,3,3
72384|121|2021-08-03,-11,4,4
72384|121|2021-08-03,-9,2,2
72384|121|2021-08-03,-7,1,1
72384|121|2021-08-03,-6,1,1
72387|19|2021-07-15,-12,1,1
72387|19|2021-07-15,-9,1,1
72387|19|2021-07-15,-7,1,1
72409|238|2021-07-24,-12,4,2
72409|238|2021-07-24,-11,10,5
72409|238|2021-07-24,-9,2,2
72441|19|2021-07-15,-9,2,1
72441|19|2021-07-15,-8,4,1
72441|19|2021-07-15,-5,3,1
72441|19|2021-07-15,-4,3,1
72441|19|2021-07-15,-1,1,1
72448|47|2021-07-30,-11,1,1
72482|39|2021-07-25,-11,1,1
72482|39|2021-07-25,-9,3,3
72482|39|2021-07-25,-3,2,2
72482|39|2021-07-25,-2,1,1
72527|121|2021-08-03,-10,7,5
72560|19|2021-07-15,-11,1,1
72560|19|2021-07-15,-9,1,1
72588|44|2021-07-24,-9,1,1
72671|3|2021-08-09,-5,1,1
72671|3|2021-08-09,-4,1,1
72671|3|2021-08-09,-3,2,2
72685|3|2021-08-09,-12,4,4
72685|3|2021-08-09,-11,1,1
72697|5|2021-08-18,-12,1,1
72697|5|2021-08-18,-9,1,1
72697|5|2021-08-18,-8,1,1
72697|5|2021-08-18,-7,2,2
72723|39|2021-07-25,-12,1,1
72723|39|2021-07-25,-11,1,1
72723|39|2021-07-25,-10,1,1
72723|39|2021-07-25,-1,2,1
72913|220|2021-08-03,-11,1,1
72913|220|2021-08-03,-10,2,2
72913|220|2021-08-03,-9,2,2
72913|220|2021-08-03,-8,1,1
72913|220|2021-08-03,-7,2,2
72913|220|2021-08-03,-4,2,2
72913|220|2021-08-03,-3,3,3
72913|220|2021-08-03,-2,2,2
72913|220|2021-08-03,-1,3,3
72938|124|2021-07-22,-12,3,2
72938|124|2021-07-22,-11,3,3
72938|124|2021-07-22,-10,1,1
72938|124|2021-07-22,-9,1,1
72938|124|2021-07-22,-8,1,1
72938|124|2021-07-22,-7,1,1
72938|124|2021-07-22,-6,5,4
72938|124|2021-07-22,-5,6,6
72938|124|2021-07-22,-4,3,3
72938|124|2021-07-22,-3,5,5
72938|124|2021-07-22,-2,2,2
72938|124|2021-07-22,-1,2,2
72945|62|2021-08-04,-12,2,2
72945|62|2021-08-04,-11,5,5
72945|62|2021-08-04,-10,2,2
72945|62|2021-08-04,-5,2,2
72945|62|2021-08-04,-3,1,1
72945|62|2021-08-04,-2,1,1
72945|62|2021-08-04,-1,1,1
72953|121|2021-08-03,-12,7,7
72953|121|2021-08-03,-11,4,4
72953|121|2021-08-03,-10,1,1
72953|121|2021-08-03,-9,2,2
72953|121|2021-08-03,-8,3,2
72953|121|2021-08-03,-7,2,2
72953|121|2021-08-03,-6,3,3
72953|121|2021-08-03,-5,2,2
72953|121|2021-08-03,-4,7,6
72953|121|2021-08-03,-3,4,4
72953|121|2021-08-03,-2,1,1
72953|121|2021-08-03,-1,1,1
72982|62|2021-08-04,-8,2,2
72982|62|2021-08-04,-7,2,2
72982|62|2021-08-04,-6,4,4
72982|62|2021-08-04,-5,1,1
72982|62|2021-08-04,-3,1,1
72982|62|2021-08-04,-1,1,1
73021|131|2021-08-29,-7,1,1
73021|131|2021-08-29,-4,1,1
73021|131|2021-08-29,-3,1,1
73021|131|2021-08-29,-1,1,1
73040|39|2021-07-25,-9,2,2
73040|39|2021-07-25,-3,1,1
73040|39|2021-07-25,-2,1,1
73040|39|2021-07-25,-1,11,11
73044|133|2021-07-28,-12,1,1
73044|133|2021-07-28,-11,1,1
73044|133|2021-07-28,-9,1,1
73044|133|2021-07-28,-7,2,2
73063|46|2021-08-04,-12,1,1
73063|46|2021-08-04,-9,1,1
73063|46|2021-08-04,-7,2,2
73063|46|2021-08-04,-6,1,1
73083|39|2021-07-25,-5,1,1
73083|39|2021-07-25,-4,4,4
73083|39|2021-07-25,-3,1,1
73084|220|2021-08-03,-8,1,1
73084|220|2021-08-03,-2,1,1
73084|220|2021-08-03,-1,1,1
73117|220|2021-08-03,-3,1,1
73117|220|2021-08-03,-2,3,3
73134|46|2021-08-04,-9,1,1
73134|46|2021-08-04,-8,2,2
73146|47|2021-07-30,-12,1,1
73146|47|2021-07-30,-11,2,2
73146|47|2021-07-30,-9,1,1
73185|39|2021-07-25,-10,1,1
73185|39|2021-07-25,-9,1,1
73185|39|2021-07-25,-7,2,2
73185|39|2021-07-25,-1,1,1
73211|238|2021-07-24,-12,9,9
73211|238|2021-07-24,-11,5,5
73211|238|2021-07-24,-10,4,3
73211|238|2021-07-24,-9,6,6
73211|238|2021-07-24,-8,1,1
73211|238|2021-07-24,-7,6,6
73211|238|2021-07-24,-6,3,3
73211|238|2021-07-24,-4,1,1
73211|238|2021-07-24,-3,6,5
73211|238|2021-07-24,-2,1,1
73211|238|2021-07-24,-1,2,2
73258|39|2021-07-25,-10,1,1
73258|39|2021-07-25,-6,1,1
73291|133|2021-07-28,-11,3,3
73291|133|2021-07-28,-10,4,3
73327|62|2021-08-04,-12,1,1
73348|47|2021-07-30,-12,1,1
73348|47|2021-07-30,-9,1,1
73348|47|2021-07-30,-8,1,1
73361|8|2021-05-27,-7,2,2
73361|8|2021-05-27,-5,2,2
73361|8|2021-05-27,-4,2,2
73392|238|2021-07-24,-9,1,1
73392|238|2021-07-24,-5,1,1
73392|238|2021-07-24,-4,2,1
73392|238|2021-07-24,-3,1,1
73392|238|2021-07-24,-1,1,1
73476|59|2021-08-03,-8,1,1
73476|59|2021-08-03,-6,3,3
73476|59|2021-08-03,-5,4,4
73476|59|2021-08-03,-4,2,2
73476|59|2021-08-03,-2,1,1
73476|59|2021-08-03,-1,1,1
73492|19|2021-07-15,-10,3,1
73492|19|2021-07-15,-9,1,1
73492|19|2021-07-15,-7,2,1
73492|19|2021-07-15,-3,1,1
73492|19|2021-07-15,-2,1,1
73492|19|2021-07-15,-1,1,1
73559|19|2021-07-15,-12,1,1
73559|19|2021-07-15,-11,2,2
73559|19|2021-07-15,-10,3,3
73559|19|2021-07-15,-9,6,6
73559|19|2021-07-15,-8,6,6
73559|19|2021-07-15,-7,2,2
73559|19|2021-07-15,-6,4,4
73559|19|2021-07-15,-5,5,4
73559|19|2021-07-15,-4,2,2
73559|19|2021-07-15,-3,1,1
73559|19|2021-07-15,-2,6,3
73559|19|2021-07-15,-1,6,5
73593|46|2021-08-04,-12,1,1
73593|46|2021-08-04,-10,4,4
73593|46|2021-08-04,-9,1,1
73593|46|2021-08-04,-8,1,1
73593|46|2021-08-04,-7,2,2
73593|46|2021-08-04,-6,1,1
73593|46|2021-08-04,-3,1,1
73593|46|2021-08-04,-2,2,2
73593|46|2021-08-04,-1,1,1
73594|46|2021-08-04,-12,4,4
73594|46|2021-08-04,-11,4,4
73594|46|2021-08-04,-10,6,6
73594|46|2021-08-04,-9,6,6
73594|46|2021-08-04,-8,4,4
73594|46|2021-08-04,-7,9,9
73594|46|2021-08-04,-1,1,1
73610|131|2021-08-29,-12,1,1
73610|131|2021-08-29,-10,1,1
73610|131|2021-08-29,-8,1,1
73610|131|2021-08-29,-6,1,1
73619|220|2021-08-03,-10,1,1
73619|220|2021-08-03,-9,1,1
73619|220|2021-08-03,-8,1,1
73619|220|2021-08-03,-5,1,1
73619|220|2021-08-03,-4,1,1
73628|124|2021-07-22,-10,1,1
73628|124|2021-07-22,-9,2,2
73683|124|2021-07-22,-12,3,3
73683|124|2021-07-22,-11,1,1
73683|124|2021-07-22,-9,1,1
73683|124|2021-07-22,-8,1,1
73683|124|2021-07-22,-7,2,2
73683|124|2021-07-22,-5,1,1
73683|124|2021-07-22,-4,1,1
73683|124|2021-07-22,-3,1,1
73686|62|2021-08-04,-10,1,1
73692|124|2021-07-22,-11,3,3
73692|124|2021-07-22,-8,2,2
73692|124|2021-07-22,-6,2,2
73692|124|2021-07-22,-5,1,1
73692|124|2021-07-22,-4,1,1
73692|124|2021-07-22,-2,1,1
73708|44|2021-07-24,-12,6,5
73708|44|2021-07-24,-11,1,1
73708|44|2021-07-24,-10,1,1
73708|44|2021-07-24,-9,1,1
73708|44|2021-07-24,-8,2,1
73708|44|2021-07-24,-7,1,1
73708|44|2021-07-24,-6,3,3
73708|44|2021-07-24,-5,1,1
73708|44|2021-07-24,-4,1,1
73708|44|2021-07-24,-3,1,1
73708|44|2021-07-24,-1,2,2
73736|131|2021-08-29,-12,1,1
73736|131|2021-08-29,-5,2,2
73805|19|2021-07-15,-4,3,3
73805|19|2021-07-15,-3,2,2
73805|19|2021-07-15,-2,1,1
73805|19|2021-07-15,-1,2,2
73819|19|2021-07-15,-12,1,1
73819|19|2021-07-15,-10,1,1
73819|19|2021-07-15,-9,1,1
73819|19|2021-07-15,-8,1,1
73819|19|2021-07-15,-6,1,1
73819|19|2021-07-15,-5,1,1
73819|19|2021-07-15,-4,2,2
73819|19|2021-07-15,-3,1,1
73819|19|2021-07-15,-2,1,1
73819|19|2021-07-15,-1,1,1
73821|8|2021-05-27,-8,1,1
73821|8|2021-05-27,-4,2,2
73821|8|2021-05-27,-3,3,3
73821|8|2021-05-27,-2,1,1
73821|8|2021-05-27,-1,1,1
73860|39|2021-07-25,-8,1,1
73860|39|2021-07-25,-3,1,1
73876|121|2021-08-03,-9,7,7
73876|121|2021-08-03,-7,1,1
73876|121|2021-08-03,-5,2,1
73876|121|2021-08-03,-4,2,2
73876|121|2021-08-03,-3,1,1
73892|39|2021-07-25,-12,1,1
73892|39|2021-07-25,-10,4,4
73892|39|2021-07-25,-9,3,3
73892|39|2021-07-25,-8,2,2
73892|39|2021-07-25,-5,1,1
73892|39|2021-07-25,-2,1,1
73896|19|2021-07-15,-10,1,1
73915|5|2021-08-18,-10,1,1
73922|182|2021-08-03,-8,2,2
73922|182|2021-08-03,-7,2,2
73933|121|2021-08-03,-12,2,2
73933|121|2021-08-03,-11,5,5
73933|121|2021-08-03,-10,1,1
73933|121|2021-08-03,-9,2,2
73933|121|2021-08-03,-4,2,2
73950|238|2021-07-24,-12,3,3
73950|238|2021-07-24,-11,14,14
73950|238|2021-07-24,-10,4,4
73950|238|2021-07-24,-9,7,7
73950|238|2021-07-24,-8,3,3
73950|238|2021-07-24,-7,6,6
73950|238|2021-07-24,-6,2,2
73950|238|2021-07-24,-5,1,1
73950|238|2021-07-24,-4,1,1
74013|5|2021-08-18,-9,6,2
74013|5|2021-08-18,-7,2,2
74013|5|2021-08-18,-6,1,1
74013|5|2021-08-18,-5,2,2
74016|5|2021-08-18,-7,2,2
74016|5|2021-08-18,-6,3,3
74016|5|2021-08-18,-5,2,2
74016|5|2021-08-18,-4,3,3
74016|5|2021-08-18,-3,2,2
74016|5|2021-08-18,-2,1,1
74045|131|2021-08-29,-7,3,3
74045|131|2021-08-29,-5,1,1
74045|131|2021-08-29,-4,1,1
74100|133|2021-07-28,-9,1,1
74100|133|2021-07-28,-8,1,1
74100|133|2021-07-28,-4,1,1
74200|47|2021-07-30,-11,1,1
74200|47|2021-07-30,-7,1,1
74204|47|2021-07-30,-12,1,1
74204|47|2021-07-30,-9,1,1
74204|47|2021-07-30,-8,1,1
74204|47|2021-07-30,-2,1,1
74206|62|2021-08-04,-11,4,2
74206|62|2021-08-04,-10,1,1
74206|62|2021-08-04,-9,4,4
74206|62|2021-08-04,-8,8,8
74206|62|2021-08-04,-7,8,7
74206|62|2021-08-04,-6,10,8
74206|62|2021-08-04,-5,4,4
74206|62|2021-08-04,-4,1,1
74206|62|2021-08-04,-3,3,3
74206|62|2021-08-04,-2,1,1
74206|62|2021-08-04,-1,1,1
74216|19|2021-07-15,-4,1,1
74216|19|2021-07-15,-1,1,1
74222|121|2021-08-03,-12,3,2
74222|121|2021-08-03,-7,2,1
74234|121|2021-08-03,-11,2,1
74234|121|2021-08-03,-7,2,1
74234|121|2021-08-03,-6,1,1
74234|121|2021-08-03,-2,1,1
74241|238|2021-07-24,-10,1,1
74241|238|2021-07-24,-8,3,1
74245|62|2021-08-04,-10,1,1
74245|62|2021-08-04,-9,1,1
74245|62|2021-08-04,-4,1,1
74246|182|2021-08-03,-9,1,1
74246|182|2021-08-03,-7,4,1
74246|182|2021-08-03,-6,2,2
74246|182|2021-08-03,-5,7,3
74246|182|2021-08-03,-4,5,4
74246|182|2021-08-03,-3,1,1
74246|182|2021-08-03,-1,2,1
74270|47|2021-07-30,-7,3,3
74270|47|2021-07-30,-5,1,1
74274|133|2021-07-28,-12,1,1
74274|133|2021-07-28,-11,6,6
74274|133|2021-07-28,-10,1,1
74274|133|2021-07-28,-9,1,1
74274|133|2021-07-28,-8,6,5
74274|133|2021-07-28,-7,5,5
74274|133|2021-07-28,-6,5,5
74274|133|2021-07-28,-5,5,5
74274|133|2021-07-28,-4,3,3
74274|133|2021-07-28,-3,4,4
74274|133|2021-07-28,-2,2,2
74274|133|2021-07-28,-1,2,2
74277|238|2021-07-24,-12,1,1
74277|238|2021-07-24,-7,1,1
74277|238|2021-07-24,-5,6,5
74277|238|2021-07-24,-3,1,1
74277|238|2021-07-24,-2,1,1
74282|124|2021-07-22,-12,1,1
74282|124|2021-07-22,-8,1,1
74282|124|2021-07-22,-5,1,1
74282|124|2021-07-22,-2,2,2
74282|124|2021-07-22,-1,6,6
74295|124|2021-07-22,-11,1,1
74295|124|2021-07-22,-8,2,2
74295|124|2021-07-22,-7,1,1
74295|124|2021-07-22,-4,1,1
74305|59|2021-08-03,-5,5,5
74305|59|2021-08-03,-4,2,2
74305|59|2021-08-03,-3,1,1
74334|121|2021-08-03,-7,2,2
74334|121|2021-08-03,-6,1,1
74334|121|2021-08-03,-5,4,4
74334|121|2021-08-03,-4,4,4
74334|121|2021-08-03,-3,6,6
74334|121|2021-08-03,-2,6,6
74361|182|2021-08-03,-6,2,2
74361|182|2021-08-03,-5,1,1
74361|182|2021-08-03,-2,1,1
74361|182|2021-08-03,-1,2,1
74392|133|2021-07-28,-8,1,1
74392|133|2021-07-28,-6,5,5
74392|133|2021-07-28,-5,4,4
74392|133|2021-07-28,-4,1,1
74393|59|2021-08-03,-12,1,1
74393|59|2021-08-03,-8,1,1
74393|59|2021-08-03,-5,1,1
74393|59|2021-08-03,-4,1,1
74393|59|2021-08-03,-3,1,1
74393|59|2021-08-03,-2,1,1
74403|59|2021-08-03,-4,1,1
74404|5|2021-08-18,-12,2,1
74404|5|2021-08-18,-10,3,2
74404|5|2021-08-18,-9,1,1
74404|5|2021-08-18,-8,1,1
74404|5|2021-08-18,-1,1,1
74423|59|2021-08-03,-12,1,1
74423|59|2021-08-03,-11,2,2
74423|59|2021-08-03,-10,1,1
74423|59|2021-08-03,-9,4,3
74423|59|2021-08-03,-8,3,2
74423|59|2021-08-03,-7,2,2
74423|59|2021-08-03,-6,1,1
74423|59|2021-08-03,-5,1,1
74423|59|2021-08-03,-4,2,2
74443|121|2021-08-03,-8,1,1
74443|121|2021-08-03,-7,2,2
74443|121|2021-08-03,-5,1,1
74443|121|2021-08-03,-2,1,1
74443|121|2021-08-03,-1,1,1
74448|133|2021-07-28,-9,1,1
74448|133|2021-07-28,-8,3,1
74475|39|2021-07-25,-12,1,1
74475|39|2021-07-25,-11,1,1
74475|39|2021-07-25,-9,1,1
74475|39|2021-07-25,-6,1,1
74475|39|2021-07-25,-5,2,2
74475|39|2021-07-25,-4,2,2
74475|39|2021-07-25,-2,2,2
74475|39|2021-07-25,-1,2,2
74533|46|2021-08-04,-5,1,1
74533|46|2021-08-04,-1,1,1
74537|3|2021-08-09,-8,1,1
74537|3|2021-08-09,-7,1,1
74537|3|2021-08-09,-6,1,1
74537|3|2021-08-09,-5,2,2
74537|3|2021-08-09,-3,1,1
74558|5|2021-08-18,-10,1,1
74558|5|2021-08-18,-5,2,2
74591|19|2021-07-15,-12,2,2
74591|19|2021-07-15,-11,2,2
74602|5|2021-08-18,-11,2,2
74602|5|2021-08-18,-10,1,1
74602|5|2021-08-18,-9,1,1
74602|5|2021-08-18,-8,1,1
74626|39|2021-07-25,-9,6,6
74626|39|2021-07-25,-8,5,5
74626|39|2021-07-25,-7,5,5
74626|39|2021-07-25,-6,1,1
74626|39|2021-07-25,-5,5,5
74626|39|2021-07-25,-4,7,7
74626|39|2021-07-25,-3,6,6
74626|39|2021-07-25,-2,7,7
74626|39|2021-07-25,-1,13,12
74703|5|2021-08-18,-6,1,1
74715|47|2021-07-30,-10,1,1
74715|47|2021-07-30,-5,3,2
74715|47|2021-07-30,-2,1,1
74739|133|2021-07-28,-11,1,1
74739|133|2021-07-28,-9,1,1
74739|133|2021-07-28,-5,2,1
74746|124|2021-07-22,-12,2,2
74746|124|2021-07-22,-11,7,7
74746|124|2021-07-22,-10,4,4
74746|124|2021-07-22,-9,1,1
74746|124|2021-07-22,-8,1,1
74746|124|2021-07-22,-7,6,6
74746|124|2021-07-22,-6,5,5
74746|124|2021-07-22,-5,6,6
74746|124|2021-07-22,-4,9,8
74746|124|2021-07-22,-3,2,1
74746|124|2021-07-22,-2,2,2
74746|124|2021-07-22,-1,5,5
74764|39|2021-07-25,-9,7,7
74764|39|2021-07-25,-8,5,5
74764|39|2021-07-25,-7,3,3
74764|39|2021-07-25,-6,11,11
74764|39|2021-07-25,-5,7,7
74764|39|2021-07-25,-4,4,4
74764|39|2021-07-25,-3,3,3
74764|39|2021-07-25,-1,3,3
74782|220|2021-08-03,-9,1,1
74782|220|2021-08-03,-6,1,1
74782|220|2021-08-03,-4,1,1
74795|5|2021-08-18,-6,1,1
74799|39|2021-07-25,-12,4,3
74799|39|2021-07-25,-10,2,2
74799|39|2021-07-25,-3,1,1
74799|39|2021-07-25,-1,1,1
74806|62|2021-08-04,-10,2,2
74806|62|2021-08-04,-9,1,1
74806|62|2021-08-04,-6,1,1
74806|62|2021-08-04,-5,3,3
74806|62|2021-08-04,-4,2,2
74806|62|2021-08-04,-3,1,1
74806|62|2021-08-04,-2,4,4
74806|62|2021-08-04,-1,2,2
74812|62|2021-08-04,-12,3,2
74812|62|2021-08-04,-11,2,2
74812|62|2021-08-04,-10,3,2
74812|62|2021-08-04,-9,6,5
74812|62|2021-08-04,-8,5,4
74812|62|2021-08-04,-7,4,3
74812|62|2021-08-04,-6,4,4
74812|62|2021-08-04,-5,3,3
74812|62|2021-08-04,-4,1,1
74812|62|2021-08-04,-3,3,2
74812|62|2021-08-04,-2,2,2
74812|62|2021-08-04,-1,1,1
74821|124|2021-07-22,-11,4,2
74821|124|2021-07-22,-10,2,1
74821|124|2021-07-22,-9,4,1
74821|124|2021-07-22,-8,1,1
74821|124|2021-07-22,-7,1,1
74821|124|2021-07-22,-6,1,1
74821|124|2021-07-22,-4,1,1
74821|124|2021-07-22,-3,1,1
74821|124|2021-07-22,-2,5,3
74835|47|2021-07-30,-12,8,7
74835|47|2021-07-30,-11,7,7
74835|47|2021-07-30,-10,3,3
74835|47|2021-07-30,-9,7,7
74835|47|2021-07-30,-8,1,1
74835|47|2021-07-30,-7,3,3
74835|47|2021-07-30,-6,4,4
74835|47|2021-07-30,-5,5,4
74835|47|2021-07-30,-4,2,2
74835|47|2021-07-30,-3,3,3
74835|47|2021-07-30,-2,3,3
74841|133|2021-07-28,-12,3,3
74841|133|2021-07-28,-7,3,3
74841|133|2021-07-28,-6,3,3
