member_id,dept_id,closure_start,novelty_pre_mean,novelty_pre_selected_for_heterogeneity,novelty_pre_group,novelty_pre_split_rule,novelty_pre_threshold_low,novelty_pre_threshold_high
307454,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
307773,46,2021-08-04,0.125,1,baseline,quartile_tails,0.25,1.0
308040,46,2021-08-04,0.125,1,baseline,quartile_tails,0.25,1.0
309431,46,2021-08-04,0.4444444444444444,0,middle,quartile_tails,0.25,1.0
309900,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
310023,46,2021-08-04,0.25,1,baseline,quartile_tails,0.25,1.0
310642,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
311447,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
311563,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
313620,46,2021-08-04,0.16666666666666666,1,baseline,quartile_tails,0.25,1.0
314056,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
314100,46,2021-08-04,0.1625,1,baseline,quartile_tails,0.25,1.0
314291,46,2021-08-04,0.3,0,middle,quartile_tails,0.25,1.0
316114,46,2021-08-04,0.5833333333333333,0,middle,quartile_tails,0.25,1.0
317633,46,2021-08-04,0.475,0,middle,quartile_tails,0.25,1.0
317743,46,2021-08-04,0.3125,0,middle,quartile_tails,0.25,1.0
318737,46,2021-08-04,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
321500,46,2021-08-04,0.8333333333333333,0,middle,quartile_tails,0.25,1.0
321782,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
321784,46,2021-08-04,0.8,0,middle,quartile_tails,0.25,1.0
322494,46,2021-08-04,0.5416666666666666,0,middle,quartile_tails,0.25,1.0
323187,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
325223,46,2021-08-04,0.75,0,middle,quartile_tails,0.25,1.0
328181,46,2021-08-04,0.375,0,middle,quartile_tails,0.25,1.0
330016,46,2021-08-04,0.4375,0,middle,quartile_tails,0.25,1.0
332062,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
332439,46,2021-08-04,0.625,0,middle,quartile_tails,0.25,1.0
333957,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
336722,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
336771,46,2021-08-04,0.20833333333333331,1,baseline,quartile_tails,0.25,1.0
338016,46,2021-08-04,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
338396,46,2021-08-04,0.75,0,middle,quartile_tails,0.25,1.0
339801,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
339820,46,2021-08-04,0.25,1,baseline,quartile_tails,0.25,1.0
339954,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
341058,46,2021-08-04,0.5555555555555555,0,middle,quartile_tails,0.25,1.0
341280,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
341752,46,2021-08-04,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
342552,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
343564,46,2021-08-04,0.375,0,middle,quartile_tails,0.25,1.0
346667,46,2021-08-04,0.42976190476190473,0,middle,quartile_tails,0.25,1.0
347399,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
347701,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
348279,46,2021-08-04,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
348825,46,2021-08-04,0.22916666666666666,1,baseline,quartile_tails,0.25,1.0
349239,46,2021-08-04,0.14583333333333331,1,baseline,quartile_tails,0.25,1.0
350029,46,2021-08-04,0.25,1,baseline,quartile_tails,0.25,1.0
350309,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
350477,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
350808,46,2021-08-04,0.5833333333333333,0,middle,quartile_tails,0.25,1.0
351813,46,2021-08-04,0.6388888888888888,0,middle,quartile_tails,0.25,1.0
352620,46,2021-08-04,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
353097,46,2021-08-04,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
354253,46,2021-08-04,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
354323,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
355761,46,2021-08-04,0.75,0,middle,quartile_tails,0.25,1.0
356197,46,2021-08-04,0.45416666666666666,0,middle,quartile_tails,0.25,1.0
357477,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
357696,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
358213,46,2021-08-04,0.5555555555555555,0,middle,quartile_tails,0.25,1.0
359019,46,2021-08-04,0.41666666666666663,0,middle,quartile_tails,0.25,1.0
359165,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
361055,46,2021-08-04,0.4444444444444444,0,middle,quartile_tails,0.25,1.0
363321,46,2021-08-04,0.625,0,middle,quartile_tails,0.25,1.0
365628,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
366032,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
366038,46,2021-08-04,0.7222222222222222,0,middle,quartile_tails,0.25,1.0
366468,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
366921,46,2021-08-04,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
366940,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
366979,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
367015,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
367502,46,2021-08-04,0.5959595959595959,0,middle,quartile_tails,0.25,1.0
368779,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
370337,46,2021-08-04,0.6166666666666667,0,middle,quartile_tails,0.25,1.0
372034,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
372521,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
372531,46,2021-08-04,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
372617,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
373141,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
374111,46,2021-08-04,0.7208333333333333,0,middle,quartile_tails,0.25,1.0
374385,46,2021-08-04,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
374724,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
375714,46,2021-08-04,0.08333333333333333,1,baseline,quartile_tails,0.25,1.0
375828,46,2021-08-04,0.75,0,middle,quartile_tails,0.25,1.0
376420,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
377086,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
379191,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
379540,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
380604,46,2021-08-04,0.3958333333333333,0,middle,quartile_tails,0.25,1.0
381212,46,2021-08-04,0.75,0,middle,quartile_tails,0.25,1.0
381232,46,2021-08-04,0.26666666666666666,0,middle,quartile_tails,0.25,1.0
382462,46,2021-08-04,0.25,1,baseline,quartile_tails,0.25,1.0
383338,46,2021-08-04,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
383807,46,2021-08-04,0.6888888888888888,0,middle,quartile_tails,0.25,1.0
383912,46,2021-08-04,0.1111111111111111,1,baseline,quartile_tails,0.25,1.0
383937,46,2021-08-04,0.875,0,middle,quartile_tails,0.25,1.0
384190,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
384890,46,2021-08-04,0.25,1,baseline,quartile_tails,0.25,1.0
386651,46,2021-08-04,0.75,0,middle,quartile_tails,0.25,1.0
386840,46,2021-08-04,0.75,0,middle,quartile_tails,0.25,1.0
387093,46,2021-08-04,0.25,1,baseline,quartile_tails,0.25,1.0
388515,46,2021-08-04,0.1875,1,baseline,quartile_tails,0.25,1.0
388886,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
389411,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
389875,46,2021-08-04,0.8125,0,middle,quartile_tails,0.25,1.0
390235,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
390238,46,2021-08-04,0.4666666666666667,0,middle,quartile_tails,0.25,1.0
390251,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
390302,46,2021-08-04,0.325,0,middle,quartile_tails,0.25,1.0
391933,46,2021-08-04,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
393048,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
397094,46,2021-08-04,0.25,1,baseline,quartile_tails,0.25,1.0
397174,46,2021-08-04,0.29166666666666663,0,middle,quartile_tails,0.25,1.0
397215,46,2021-08-04,0.2708333333333333,0,middle,quartile_tails,0.25,1.0
398281,46,2021-08-04,0.125,1,baseline,quartile_tails,0.25,1.0
399234,46,2021-08-04,0.65,0,middle,quartile_tails,0.25,1.0
400090,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
402570,46,2021-08-04,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
402950,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
403581,46,2021-08-04,0.25,1,baseline,quartile_tails,0.25,1.0
404176,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
405251,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
405485,46,2021-08-04,0.75,0,middle,quartile_tails,0.25,1.0
405742,46,2021-08-04,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
405830,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
406510,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
407888,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
408789,46,2021-08-04,0.75,0,middle,quartile_tails,0.25,1.0
409661,46,2021-08-04,0.9166666666666666,0,middle,quartile_tails,0.25,1.0
410809,46,2021-08-04,0.10714285714285714,1,baseline,quartile_tails,0.25,1.0
410888,46,2021-08-04,0.4444444444444444,0,middle,quartile_tails,0.25,1.0
411256,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
412322,46,2021-08-04,0.29166666666666663,0,middle,quartile_tails,0.25,1.0
412873,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
413959,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
414303,46,2021-08-04,0.7472222222222222,0,middle,quartile_tails,0.25,1.0
414612,46,2021-08-04,0.25,1,baseline,quartile_tails,0.25,1.0
415120,46,2021-08-04,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
416816,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
417587,46,2021-08-04,0.75,0,middle,quartile_tails,0.25,1.0
418621,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
419157,46,2021-08-04,0.25,1,baseline,quartile_tails,0.25,1.0
419186,46,2021-08-04,0.6458333333333334,0,middle,quartile_tails,0.25,1.0
420932,46,2021-08-04,0.5833333333333333,0,middle,quartile_tails,0.25,1.0
421688,46,2021-08-04,0.375,0,middle,quartile_tails,0.25,1.0
423457,46,2021-08-04,0.9375,0,middle,quartile_tails,0.25,1.0
424218,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
425760,46,2021-08-04,0.6333333333333333,0,middle,quartile_tails,0.25,1.0
425894,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
426887,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
429729,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
430074,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
430922,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
431650,46,2021-08-04,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
434913,46,2021-08-04,0.75,0,middle,quartile_tails,0.25,1.0
435055,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
437010,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
437823,46,2021-08-04,0.19999999999999998,1,baseline,quartile_tails,0.25,1.0
439055,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
439693,46,2021-08-04,0.475,0,middle,quartile_tails,0.25,1.0
440428,46,2021-08-04,0.25,1,baseline,quartile_tails,0.25,1.0
441270,46,2021-08-04,0.25,1,baseline,quartile_tails,0.25,1.0
441650,46,2021-08-04,0.75,0,middle,quartile_tails,0.25,1.0
441954,46,2021-08-04,0.75,0,middle,quartile_tails,0.25,1.0
442205,46,2021-08-04,0.125,1,baseline,quartile_tails,0.25,1.0
443027,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
443755,46,2021-08-04,0.5277777777777778,0,middle,quartile_tails,0.25,1.0
443816,46,2021-08-04,0.2708333333333333,0,middle,quartile_tails,0.25,1.0
444735,46,2021-08-04,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
445022,46,2021-08-04,0.25,1,baseline,quartile_tails,0.25,1.0
446034,46,2021-08-04,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
446485,46,2021-08-04,0.41666666666666663,0,middle,quartile_tails,0.25,1.0
449006,46,2021-08-04,0.71875,0,middle,quartile_tails,0.25,1.0
449649,46,2021-08-04,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
451510,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
453451,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
455253,46,2021-08-04,0.08333333333333333,1,baseline,quartile_tails,0.25,1.0
455669,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
455892,46,2021-08-04,0.16666666666666666,1,baseline,quartile_tails,0.25,1.0
455969,46,2021-08-04,0.3055555555555555,0,middle,quartile_tails,0.25,1.0
457299,46,2021-08-04,0.75,0,middle,quartile_tails,0.25,1.0
458839,46,2021-08-04,0.25,1,baseline,quartile_tails,0.25,1.0
459324,46,2021-08-04,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
459869,46,2021-08-04,0.75,0,middle,quartile_tails,0.25,1.0
460040,46,2021-08-04,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
460806,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
460827,46,2021-08-04,0.2222222222222222,1,baseline,quartile_tails,0.25,1.0
460829,46,2021-08-04,0.25,1,baseline,quartile_tails,0.25,1.0
462164,46,2021-08-04,0.375,0,middle,quartile_tails,0.25,1.0
462410,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
464116,46,2021-08-04,0.625,0,middle,quartile_tails,0.25,1.0
464731,46,2021-08-04,0.38888888888888884,0,middle,quartile_tails,0.25,1.0
465304,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
469831,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
470712,46,2021-08-04,0.16666666666666666,1,baseline,quartile_tails,0.25,1.0
471053,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
471239,46,2021-08-04,0.125,1,baseline,quartile_tails,0.25,1.0
471255,46,2021-08-04,0.5833333333333334,0,middle,quartile_tails,0.25,1.0
474416,46,2021-08-04,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
474627,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
476145,46,2021-08-04,0.65,0,middle,quartile_tails,0.25,1.0
476193,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
477635,46,2021-08-04,0.375,0,middle,quartile_tails,0.25,1.0
478326,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
478774,46,2021-08-04,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
478946,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
480847,46,2021-08-04,0.5555555555555555,0,middle,quartile_tails,0.25,1.0
483075,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
483429,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
485053,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
485195,46,2021-08-04,0.6,0,middle,quartile_tails,0.25,1.0
485266,46,2021-08-04,0.25,1,baseline,quartile_tails,0.25,1.0
485367,46,2021-08-04,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
487103,46,2021-08-04,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
487784,46,2021-08-04,0.5416666666666666,0,middle,quartile_tails,0.25,1.0
487894,46,2021-08-04,0.16666666666666666,1,baseline,quartile_tails,0.25,1.0
488913,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
489628,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
489877,46,2021-08-04,0.16666666666666666,1,baseline,quartile_tails,0.25,1.0
490198,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
490423,46,2021-08-04,0.29166666666666663,0,middle,quartile_tails,0.25,1.0
491234,46,2021-08-04,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
493355,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
493429,46,2021-08-04,0.25,1,baseline,quartile_tails,0.25,1.0
494634,46,2021-08-04,0.7083333333333333,0,middle,quartile_tails,0.25,1.0
495926,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
496157,46,2021-08-04,0.8888888888888888,0,middle,quartile_tails,0.25,1.0
496554,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
497180,46,2021-08-04,0.75,0,middle,quartile_tails,0.25,1.0
497451,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
497674,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
498434,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
498595,46,2021-08-04,0.35892857142857143,0,middle,quartile_tails,0.25,1.0
500986,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
501235,46,2021-08-04,0.29166666666666663,0,middle,quartile_tails,0.25,1.0
502134,46,2021-08-04,0.8333333333333333,0,middle,quartile_tails,0.25,1.0
502976,46,2021-08-04,0.1111111111111111,1,baseline,quartile_tails,0.25,1.0
504050,46,2021-08-04,0.16666666666666666,1,baseline,quartile_tails,0.25,1.0
505284,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
506946,46,2021-08-04,0.8333333333333334,0,middle,quartile_tails,0.25,1.0
509079,46,2021-08-04,0.75,0,middle,quartile_tails,0.25,1.0
510386,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
510679,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
510764,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
513798,46,2021-08-04,0.2222222222222222,1,baseline,quartile_tails,0.25,1.0
515189,46,2021-08-04,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
515500,46,2021-08-04,0.125,1,baseline,quartile_tails,0.25,1.0
516171,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
516636,46,2021-08-04,0.125,1,baseline,quartile_tails,0.25,1.0
516790,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
517551,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
518034,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
518618,46,2021-08-04,0.7222222222222222,0,middle,quartile_tails,0.25,1.0
519986,46,2021-08-04,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
519987,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
520973,46,2021-08-04,0.16666666666666666,1,baseline,quartile_tails,0.25,1.0
522065,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
522731,46,2021-08-04,0.25,1,baseline,quartile_tails,0.25,1.0
523455,46,2021-08-04,0.20833333333333331,1,baseline,quartile_tails,0.25,1.0
523457,46,2021-08-04,0.5055555555555555,0,middle,quartile_tails,0.25,1.0
523495,46,2021-08-04,0.25,1,baseline,quartile_tails,0.25,1.0
523845,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
524346,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
526230,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
527917,46,2021-08-04,0.16666666666666666,1,baseline,quartile_tails,0.25,1.0
528563,46,2021-08-04,0.08333333333333333,1,baseline,quartile_tails,0.25,1.0
528567,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
528685,46,2021-08-04,0.5833333333333333,0,middle,quartile_tails,0.25,1.0
528968,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
529324,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
529567,46,2021-08-04,0.8333333333333334,0,middle,quartile_tails,0.25,1.0
529802,46,2021-08-04,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
529845,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
529935,46,2021-08-04,0.6875,0,middle,quartile_tails,0.25,1.0
531978,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
532454,46,2021-08-04,0.20833333333333331,1,baseline,quartile_tails,0.25,1.0
534213,46,2021-08-04,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
534740,46,2021-08-04,0.25,1,baseline,quartile_tails,0.25,1.0
534883,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
535583,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
536009,46,2021-08-04,0.25,1,baseline,quartile_tails,0.25,1.0
536408,46,2021-08-04,0.4761904761904762,0,middle,quartile_tails,0.25,1.0
537171,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
538475,46,2021-08-04,0.08333333333333333,1,baseline,quartile_tails,0.25,1.0
539287,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
541265,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
541345,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
541954,46,2021-08-04,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
542043,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
542137,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
542813,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
543473,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
543679,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
544461,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
545673,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
545852,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
545877,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
546058,46,2021-08-04,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
546821,46,2021-08-04,0.47916666666666663,0,middle,quartile_tails,0.25,1.0
548311,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
548989,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
549295,46,2021-08-04,0.5555555555555555,0,middle,quartile_tails,0.25,1.0
549665,46,2021-08-04,0.0625,1,baseline,quartile_tails,0.25,1.0
550356,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
551385,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
552249,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
552596,46,2021-08-04,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
552938,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
553765,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
553968,46,2021-08-04,0.75,0,middle,quartile_tails,0.25,1.0
555312,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
555323,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
556090,46,2021-08-04,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
556234,46,2021-08-04,0.25,1,baseline,quartile_tails,0.25,1.0
559502,46,2021-08-04,0.25,1,baseline,quartile_tails,0.25,1.0
559978,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
561456,46,2021-08-04,0.625,0,middle,quartile_tails,0.25,1.0
561508,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
561882,46,2021-08-04,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
563646,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
563970,46,2021-08-04,1.0,1,high,quartile_tails,0.25,1.0
565883,46,2021-08-04,0.375,0,middle,quartile_tails,0.25,1.0
566346,46,2021-08-04,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
567107,46,2021-08-04,0.3958333333333333,0,middle,quartile_tails,0.25,1.0
568532,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
568716,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
569550,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
570503,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
571218,46,2021-08-04,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
572247,46,2021-08-04,0.8333333333333334,0,middle,quartile_tails,0.25,1.0
572783,46,2021-08-04,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
573164,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
573629,46,2021-08-04,0.25,1,baseline,quartile_tails,0.25,1.0
574640,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
574800,46,2021-08-04,0.25,1,baseline,quartile_tails,0.25,1.0
575313,46,2021-08-04,0.22916666666666666,1,baseline,quartile_tails,0.25,1.0
576129,46,2021-08-04,0.8333333333333334,0,middle,quartile_tails,0.25,1.0
576130,46,2021-08-04,0.29166666666666663,0,middle,quartile_tails,0.25,1.0
576263,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
576458,46,2021-08-04,0.0,1,baseline,quartile_tails,0.25,1.0
576746,46,2021-08-04,0.375,0,middle,quartile_tails,0.25,1.0
577522,46,2021-08-04,0.3125,0,middle,quartile_tails,0.25,1.0
577854,46,2021-08-04,0.3611111111111111,0,middle,quartile_tails,0.25,1.0
578479,46,2021-08-04,0.7777777777777777,0,middle,quartile_tails,0.25,1.0
579217,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
579450,46,2021-08-04,0.5833333333333333,0,middle,quartile_tails,0.25,1.0
580016,46,2021-08-04,0.5,0,middle,quartile_tails,0.25,1.0
