closure_event_id,treated_dept_id,store_id,treated_store,closure_start,closure_end,rel_t,post,period_start,period_end,n_baskets,n_members,n_products,rarefied_products_50,core_coverage,menu_jaccard_pre,event_store_fe,event_rel_fe,treated_store_X_post
dept_133_closure_2021-07-28,133,137,0,2021-07-28,2021-08-22,2,1,2021-08-30,2021-09-05,825,615,87,29.14,0.9210526315789473,0.7238095238095238,dept_133_closure_2021-07-28|137,dept_133_closure_2021-07-28|2,0
dept_133_closure_2021-07-28,133,137,0,2021-07-28,2021-08-22,3,1,2021-09-06,2021-09-12,776,582,88,30.84,0.881578947368421,0.7009345794392523,dept_133_closure_2021-07-28|137,dept_133_closure_2021-07-28|3,0
dept_133_closure_2021-07-28,133,137,0,2021-07-28,2021-08-22,4,1,2021-09-13,2021-09-19,881,628,88,27.51,0.8289473684210527,0.6545454545454545,dept_133_closure_2021-07-28|137,dept_133_closure_2021-07-28|4,0
dept_133_closure_2021-07-28,133,132,0,2021-07-28,2021-08-22,-4,0,2021-06-30,2021-07-06,853,716,73,27.38,0.918918918918919,0.8021978021978022,dept_133_closure_2021-07-28|132,dept_133_closure_2021-07-28|-4,0
dept_133_closure_2021-07-28,133,132,0,2021-07-28,2021-08-22,-3,0,2021-07-07,2021-07-13,895,771,79,30.2,1.0,0.8681318681318682,dept_133_closure_2021-07-28|132,dept_133_closure_2021-07-28|-3,0
dept_133_closure_2021-07-28,133,132,0,2021-07-28,2021-08-22,-2,0,2021-07-14,2021-07-20,851,709,82,30.65,0.9864864864864865,0.9010989010989011,dept_133_closure_2021-07-28|132,dept_133_closure_2021-07-28|-2,0
dept_133_closure_2021-07-28,133,132,0,2021-07-28,2021-08-22,-1,0,2021-07-21,2021-07-27,550,462,77,28.89,0.918918918918919,0.8461538461538461,dept_133_closure_2021-07-28|132,dept_133_closure_2021-07-28|-1,0
dept_133_closure_2021-07-28,133,132,0,2021-07-28,2021-08-22,1,1,2021-08-23,2021-08-29,711,607,79,28.48,0.8513513513513513,0.7171717171717171,dept_133_closure_2021-07-28|132,dept_133_closure_2021-07-28|1,0
dept_133_closure_2021-07-28,133,132,0,2021-07-28,2021-08-22,2,1,2021-08-30,2021-09-05,699,598,80,29.42,0.8378378378378378,0.6764705882352942,dept_133_closure_2021-07-28|132,dept_133_closure_2021-07-28|2,0
dept_133_closure_2021-07-28,133,132,0,2021-07-28,2021-08-22,3,1,2021-09-06,2021-09-12,760,648,79,30.37,0.7702702702702703,0.6037735849056604,dept_133_closure_2021-07-28|132,dept_133_closure_2021-07-28|3,0
dept_133_closure_2021-07-28,133,132,0,2021-07-28,2021-08-22,4,1,2021-09-13,2021-09-19,734,615,74,27.23,0.7027027027027027,0.5137614678899083,dept_133_closure_2021-07-28|132,dept_133_closure_2021-07-28|4,0
dept_133_closure_2021-07-28,133,129,0,2021-07-28,2021-08-22,-4,0,2021-06-30,2021-07-06,393,318,65,28.64,0.8870967741935484,0.6989247311827957,dept_133_closure_2021-07-28|129,dept_133_closure_2021-07-28|-4,0
dept_133_closure_2021-07-28,133,129,0,2021-07-28,2021-08-22,-3,0,2021-07-07,2021-07-13,399,299,71,28.74,0.9354838709677419,0.7634408602150538,dept_133_closure_2021-07-28|129,dept_133_closure_2021-07-28|-3,0
dept_133_closure_2021-07-28,133,129,0,2021-07-28,2021-08-22,-2,0,2021-07-14,2021-07-20,426,314,77,28.27,0.9838709677419355,0.8279569892473119,dept_133_closure_2021-07-28|129,dept_133_closure_2021-07-28|-2,0
dept_133_closure_2021-07-28,133,129,0,2021-07-28,2021-08-22,-1,0,2021-07-21,2021-07-27,303,212,61,25.9,0.8387096774193549,0.6559139784946236,dept_133_closure_2021-07-28|129,dept_133_closure_2021-07-28|-1,0
dept_133_closure_2021-07-28,133,129,0,2021-07-28,2021-08-22,1,1,2021-08-23,2021-08-29,307,227,63,24.37,0.6774193548387096,0.5294117647058824,dept_133_closure_2021-07-28|129,dept_133_closure_2021-07-28|1,0
dept_133_closure_2021-07-28,133,129,0,2021-07-28,2021-08-22,2,1,2021-08-30,2021-09-05,377,290,69,27.6,0.6935483870967742,0.5428571428571428,dept_133_closure_2021-07-28|129,dept_133_closure_2021-07-28|2,0
dept_133_closure_2021-07-28,133,129,0,2021-07-28,2021-08-22,3,1,2021-09-06,2021-09-12,336,254,63,26.43,0.6612903225806451,0.4444444444444444,dept_133_closure_2021-07-28|129,dept_133_closure_2021-07-28|3,0
dept_133_closure_2021-07-28,133,129,0,2021-07-28,2021-08-22,4,1,2021-09-13,2021-09-19,375,273,51,21.29,0.4838709677419355,0.3584905660377358,dept_133_closure_2021-07-28|129,dept_133_closure_2021-07-28|4,0
dept_133_closure_2021-07-28,133,135,0,2021-07-28,2021-08-22,-4,0,2021-06-30,2021-07-06,348,295,58,24.22,0.9411764705882353,0.6590909090909091,dept_133_closure_2021-07-28|135,dept_133_closure_2021-07-28|-4,0
dept_133_closure_2021-07-28,133,135,0,2021-07-28,2021-08-22,-3,0,2021-07-07,2021-07-13,382,331,66,26.69,0.9803921568627451,0.75,dept_133_closure_2021-07-28|135,dept_133_closure_2021-07-28|-3,0
dept_133_closure_2021-07-28,133,135,0,2021-07-28,2021-08-22,-2,0,2021-07-14,2021-07-20,350,298,61,26.31,0.8823529411764706,0.6931818181818182,dept_133_closure_2021-07-28|135,dept_133_closure_2021-07-28|-2,0
dept_133_closure_2021-07-28,133,135,0,2021-07-28,2021-08-22,-1,0,2021-07-21,2021-07-27,151,114,46,24.07,0.7058823529411765,0.5227272727272727,dept_133_closure_2021-07-28|135,dept_133_closure_2021-07-28|-1,0
dept_133_closure_2021-07-28,133,135,0,2021-07-28,2021-08-22,1,1,2021-08-23,2021-08-29,200,173,42,21.49,0.49019607843137253,0.3684210526315789,dept_133_closure_2021-07-28|135,dept_133_closure_2021-07-28|1,0
dept_133_closure_2021-07-28,133,135,0,2021-07-28,2021-08-22,2,1,2021-08-30,2021-09-05,232,200,45,22.69,0.5490196078431373,0.3854166666666667,dept_133_closure_2021-07-28|135,dept_133_closure_2021-07-28|2,0
dept_133_closure_2021-07-28,133,135,0,2021-07-28,2021-08-22,3,1,2021-09-06,2021-09-12,241,203,53,27.01,0.6470588235294118,0.41,dept_133_closure_2021-07-28|135,dept_133_closure_2021-07-28|3,0
dept_133_closure_2021-07-28,133,135,0,2021-07-28,2021-08-22,4,1,2021-09-13,2021-09-19,214,178,43,22.53,0.5490196078431373,0.336734693877551,dept_133_closure_2021-07-28|135,dept_133_closure_2021-07-28|4,0
dept_47_closure_2021-07-30,47,47,1,2021-07-30,2021-08-10,-4,0,2021-07-02,2021-07-08,463,378,70,28.91,0.9152542372881356,0.7446808510638298,dept_47_closure_2021-07-30|47,dept_47_closure_2021-07-30|-4,0
dept_47_closure_2021-07-30,47,47,1,2021-07-30,2021-08-10,-3,0,2021-07-09,2021-07-15,503,426,72,27.06,0.9830508474576272,0.7659574468085106,dept_47_closure_2021-07-30|47,dept_47_closure_2021-07-30|-3,0
dept_47_closure_2021-07-30,47,47,1,2021-07-30,2021-08-10,-2,0,2021-07-16,2021-07-22,431,369,73,27.68,0.9661016949152542,0.776595744680851,dept_47_closure_2021-07-30|47,dept_47_closure_2021-07-30|-2,0
dept_47_closure_2021-07-30,47,47,1,2021-07-30,2021-08-10,-1,0,2021-07-23,2021-07-29,200,184,52,28.51,0.7796610169491526,0.5531914893617021,dept_47_closure_2021-07-30|47,dept_47_closure_2021-07-30|-1,0
dept_47_closure_2021-07-30,47,47,1,2021-07-30,2021-08-10,1,1,2021-08-11,2021-08-17,240,207,65,28.31,0.6440677966101694,0.5436893203883495,dept_47_closure_2021-07-30|47,dept_47_closure_2021-07-30|1,1
dept_47_closure_2021-07-30,47,47,1,2021-07-30,2021-08-10,2,1,2021-08-18,2021-08-24,290,248,67,28.66,0.7966101694915254,0.5631067961165048,dept_47_closure_2021-07-30|47,dept_47_closure_2021-07-30|2,1
dept_47_closure_2021-07-30,47,47,1,2021-07-30,2021-08-10,3,1,2021-08-25,2021-08-31,355,298,64,26.41,0.7627118644067796,0.5339805825242718,dept_47_closure_2021-07-30|47,dept_47_closure_2021-07-30|3,1
dept_47_closure_2021-07-30,47,47,1,2021-07-30,2021-08-10,4,1,2021-09-01,2021-09-07,377,303,77,28.82,0.7796610169491526,0.5833333333333334,dept_47_closure_2021-07-30|47,dept_47_closure_2021-07-30|4,1
dept_47_closure_2021-07-30,47,49,0,2021-07-30,2021-08-10,-4,0,2021-07-02,2021-07-08,481,340,66,25.42,0.873015873015873,0.7252747252747253,dept_47_closure_2021-07-30|49,dept_47_closure_2021-07-30|-4,0
dept_47_closure_2021-07-30,47,49,0,2021-07-30,2021-08-10,-3,0,2021-07-09,2021-07-15,499,368,70,27.76,0.9682539682539683,0.7692307692307693,dept_47_closure_2021-07-30|49,dept_47_closure_2021-07-30|-3,0
dept_47_closure_2021-07-30,47,49,0,2021-07-30,2021-08-10,-2,0,2021-07-16,2021-07-22,490,358,74,27.04,0.9682539682539683,0.8131868131868132,dept_47_closure_2021-07-30|49,dept_47_closure_2021-07-30|-2,0
dept_47_closure_2021-07-30,47,49,0,2021-07-30,2021-08-10,-1,0,2021-07-23,2021-07-29,316,229,69,28.3,0.8888888888888888,0.7582417582417582,dept_47_closure_2021-07-30|49,dept_47_closure_2021-07-30|-1,0
dept_47_closure_2021-07-30,47,49,0,2021-07-30,2021-08-10,1,1,2021-08-11,2021-08-17,496,335,80,31.15,0.9206349206349206,0.71,dept_47_closure_2021-07-30|49,dept_47_closure_2021-07-30|1,0
dept_47_closure_2021-07-30,47,49,0,2021-07-30,2021-08-10,2,1,2021-08-18,2021-08-24,496,339,80,29.22,0.9206349206349206,0.71,dept_47_closure_2021-07-30|49,dept_47_closure_2021-07-30|2,0
dept_47_closure_2021-07-30,47,49,0,2021-07-30,2021-08-10,3,1,2021-08-25,2021-08-31,505,328,76,26.36,0.8253968253968254,0.6534653465346535,dept_47_closure_2021-07-30|49,dept_47_closure_2021-07-30|3,0
dept_47_closure_2021-07-30,47,49,0,2021-07-30,2021-08-10,4,1,2021-09-01,2021-09-07,453,314,73,28.19,0.8095238095238095,0.5922330097087378,dept_47_closure_2021-07-30|49,dept_47_closure_2021-07-30|4,0
dept_47_closure_2021-07-30,47,42,0,2021-07-30,2021-08-10,-4,0,2021-07-02,2021-07-08,663,481,70,28.95,0.8857142857142857,0.7608695652173914,dept_47_closure_2021-07-30|42,dept_47_closure_2021-07-30|-4,0
dept_47_closure_2021-07-30,47,42,0,2021-07-30,2021-08-10,-3,0,2021-07-09,2021-07-15,722,515,73,31.15,0.9714285714285714,0.7934782608695652,dept_47_closure_2021-07-30|42,dept_47_closure_2021-07-30|-3,0
dept_47_closure_2021-07-30,47,42,0,2021-07-30,2021-08-10,-2,0,2021-07-16,2021-07-22,694,505,80,30.2,0.9714285714285714,0.8695652173913043,dept_47_closure_2021-07-30|42,dept_47_closure_2021-07-30|-2,0
dept_47_closure_2021-07-30,47,42,0,2021-07-30,2021-08-10,-1,0,2021-07-23,2021-07-29,507,387,72,29.16,0.8857142857142857,0.782608695652174,dept_47_closure_2021-07-30|42,dept_47_closure_2021-07-30|-1,0
dept_47_closure_2021-07-30,47,42,0,2021-07-30,2021-08-10,1,1,2021-08-11,2021-08-17,421,310,77,30.14,0.7857142857142857,0.69,dept_47_closure_2021-07-30|42,dept_47_closure_2021-07-30|1,0
dept_47_closure_2021-07-30,47,42,0,2021-07-30,2021-08-10,2,1,2021-08-18,2021-08-24,468,335,72,29.29,0.7428571428571429,0.6237623762376238,dept_47_closure_2021-07-30|42,dept_47_closure_2021-07-30|2,0
dept_47_closure_2021-07-30,47,42,0,2021-07-30,2021-08-10,3,1,2021-08-25,2021-08-31,453,335,68,28.71,0.7142857142857143,0.5384615384615384,dept_47_closure_2021-07-30|42,dept_47_closure_2021-07-30|3,0
dept_47_closure_2021-07-30,47,42,0,2021-07-30,2021-08-10,4,1,2021-09-01,2021-09-07,477,354,79,31.11,0.8,0.6442307692307693,dept_47_closure_2021-07-30|42,dept_47_closure_2021-07-30|4,0
dept_47_closure_2021-07-30,47,48,0,2021-07-30,2021-08-10,-4,0,2021-07-02,2021-07-08,629,452,78,29.19,0.9253731343283582,0.8210526315789474,dept_47_closure_2021-07-30|48,dept_47_closure_2021-07-30|-4,0
dept_47_closure_2021-07-30,47,48,0,2021-07-30,2021-08-10,-3,0,2021-07-09,2021-07-15,722,530,71,28.58,0.9552238805970149,0.7473684210526316,dept_47_closure_2021-07-30|48,dept_47_closure_2021-07-30|-3,0
dept_47_closure_2021-07-30,47,48,0,2021-07-30,2021-08-10,-2,0,2021-07-16,2021-07-22,566,436,77,30.65,0.9402985074626866,0.8105263157894737,dept_47_closure_2021-07-30|48,dept_47_closure_2021-07-30|-2,0
dept_47_closure_2021-07-30,47,48,0,2021-07-30,2021-08-10,-1,0,2021-07-23,2021-07-29,441,328,67,29.61,0.8805970149253731,0.7052631578947368,dept_47_closure_2021-07-30|48,dept_47_closure_2021-07-30|-1,0
dept_47_closure_2021-07-30,47,48,0,2021-07-30,2021-08-10,1,1,2021-08-11,2021-08-17,555,392,79,29.04,0.8059701492537313,0.6415094339622641,dept_47_closure_2021-07-30|48,dept_47_closure_2021-07-30|1,0
dept_47_closure_2021-07-30,47,48,0,2021-07-30,2021-08-10,2,1,2021-08-18,2021-08-24,673,480,86,27.51,0.8805970149253731,0.7403846153846154,dept_47_closure_2021-07-30|48,dept_47_closure_2021-07-30|2,0
dept_47_closure_2021-07-30,47,48,0,2021-07-30,2021-08-10,3,1,2021-08-25,2021-08-31,673,478,82,29.71,0.8507462686567164,0.6698113207547169,dept_47_closure_2021-07-30|48,dept_47_closure_2021-07-30|3,0
dept_47_closure_2021-07-30,47,48,0,2021-07-30,2021-08-10,4,1,2021-09-01,2021-09-07,683,465,83,27.25,0.835820895522388,0.6330275229357798,dept_47_closure_2021-07-30|48,dept_47_closure_2021-07-30|4,0
dept_47_closure_2021-07-30,47,231,0,2021-07-30,2021-08-10,-4,0,2021-07-02,2021-07-08,1287,986,77,26.9,0.9178082191780822,0.8279569892473119,dept_47_closure_2021-07-30|231,dept_47_closure_2021-07-30|-4,0
dept_47_closure_2021-07-30,47,231,0,2021-07-30,2021-08-10,-3,0,2021-07-09,2021-07-15,1567,1247,79,29.01,1.0,0.8494623655913979,dept_47_closure_2021-07-30|231,dept_47_closure_2021-07-30|-3,0
dept_47_closure_2021-07-30,47,231,0,2021-07-30,2021-08-10,-2,0,2021-07-16,2021-07-22,1380,1078,80,26.95,1.0,0.8602150537634409,dept_47_closure_2021-07-30|231,dept_47_closure_2021-07-30|-2,0
dept_47_closure_2021-07-30,47,231,0,2021-07-30,2021-08-10,-1,0,2021-07-23,2021-07-29,551,417,71,26.43,0.863013698630137,0.7634408602150538,dept_47_closure_2021-07-30|231,dept_47_closure_2021-07-30|-1,0
dept_47_closure_2021-07-30,47,231,0,2021-07-30,2021-08-10,1,1,2021-08-11,2021-08-17,814,640,86,28.53,0.9041095890410958,0.7378640776699029,dept_47_closure_2021-07-30|231,dept_47_closure_2021-07-30|1,0
dept_47_closure_2021-07-30,47,231,0,2021-07-30,2021-08-10,2,1,2021-08-18,2021-08-24,922,722,85,27.21,0.9315068493150684,0.78,dept_47_closure_2021-07-30|231,dept_47_closure_2021-07-30|2,0
dept_47_closure_2021-07-30,47,231,0,2021-07-30,2021-08-10,3,1,2021-08-25,2021-08-31,1069,846,89,29.35,0.9315068493150684,0.75,dept_47_closure_2021-07-30|231,dept_47_closure_2021-07-30|3,0
dept_47_closure_2021-07-30,47,231,0,2021-07-30,2021-08-10,4,1,2021-09-01,2021-09-07,1183,972,90,28.54,0.9178082191780822,0.7264150943396226,dept_47_closure_2021-07-30|231,dept_47_closure_2021-07-30|4,0
dept_47_closure_2021-07-30,47,67,0,2021-07-30,2021-08-10,-4,0,2021-07-02,2021-07-08,788,547,71,25.97,0.875,0.7888888888888889,dept_47_closure_2021-07-30|67,dept_47_closure_2021-07-30|-4,0
dept_47_closure_2021-07-30,47,67,0,2021-07-30,2021-08-10,-3,0,2021-07-09,2021-07-15,827,564,75,28.35,0.9861111111111112,0.8333333333333334,dept_47_closure_2021-07-30|67,dept_47_closure_2021-07-30|-3,0
dept_47_closure_2021-07-30,47,67,0,2021-07-30,2021-08-10,-2,0,2021-07-16,2021-07-22,747,540,76,26.97,0.9722222222222222,0.8444444444444444,dept_47_closure_2021-07-30|67,dept_47_closure_2021-07-30|-2,0
dept_47_closure_2021-07-30,47,67,0,2021-07-30,2021-08-10,-1,0,2021-07-23,2021-07-29,474,351,73,28.9,0.8611111111111112,0.8111111111111111,dept_47_closure_2021-07-30|67,dept_47_closure_2021-07-30|-1,0
dept_47_closure_2021-07-30,47,67,0,2021-07-30,2021-08-10,1,1,2021-08-11,2021-08-17,667,456,82,26.79,0.8472222222222222,0.6862745098039216,dept_47_closure_2021-07-30|67,dept_47_closure_2021-07-30|1,0
dept_47_closure_2021-07-30,47,67,0,2021-07-30,2021-08-10,2,1,2021-08-18,2021-08-24,731,495,86,29.06,0.8888888888888888,0.76,dept_47_closure_2021-07-30|67,dept_47_closure_2021-07-30|2,0
dept_47_closure_2021-07-30,47,67,0,2021-07-30,2021-08-10,3,1,2021-08-25,2021-08-31,733,496,82,27.47,0.8611111111111112,0.72,dept_47_closure_2021-07-30|67,dept_47_closure_2021-07-30|3,0
dept_47_closure_2021-07-30,47,67,0,2021-07-30,2021-08-10,4,1,2021-09-01,2021-09-07,780,533,86,28.13,0.875,0.6923076923076923,dept_47_closure_2021-07-30|67,dept_47_closure_2021-07-30|4,0
dept_121_closure_2021-08-03,121,121,1,2021-08-03,2021-08-20,-4,0,2021-07-06,2021-07-12,567,478,73,27.96,0.9516129032258065,0.7934782608695652,dept_121_closure_2021-08-03|121,dept_121_closure_2021-08-03|-4,0
dept_121_closure_2021-08-03,121,121,1,2021-08-03,2021-08-20,-3,0,2021-07-13,2021-07-19,557,472,71,27.64,0.967741935483871,0.7717391304347826,dept_121_closure_2021-08-03|121,dept_121_closure_2021-08-03|-3,0
dept_121_closure_2021-08-03,121,121,1,2021-08-03,2021-08-20,-2,0,2021-07-20,2021-07-26,358,312,65,29.56,0.9516129032258065,0.7065217391304348,dept_121_closure_2021-08-03|121,dept_121_closure_2021-08-03|-2,0
dept_121_closure_2021-08-03,121,121,1,2021-08-03,2021-08-20,-1,0,2021-07-27,2021-08-02,242,210,64,28.12,0.8064516129032258,0.6956521739130435,dept_121_closure_2021-08-03|121,dept_121_closure_2021-08-03|-1,0
dept_121_closure_2021-08-03,121,121,1,2021-08-03,2021-08-20,1,1,2021-08-21,2021-08-27,437,376,78,31.05,0.9032258064516129,0.7,dept_121_closure_2021-08-03|121,dept_121_closure_2021-08-03|1,1
dept_121_closure_2021-08-03,121,121,1,2021-08-03,2021-08-20,2,1,2021-08-28,2021-09-03,374,338,71,30.46,0.8225806451612904,0.63,dept_121_closure_2021-08-03|121,dept_121_closure_2021-08-03|2,1
dept_121_closure_2021-08-03,121,121,1,2021-08-03,2021-08-20,3,1,2021-09-04,2021-09-10,0,0,0,,0.0,0.0,dept_121_closure_2021-08-03|121,dept_121_closure_2021-08-03|3,1
dept_121_closure_2021-08-03,121,121,1,2021-08-03,2021-08-20,4,1,2021-09-11,2021-09-17,0,0,0,,0.0,0.0,dept_121_closure_2021-08-03|121,dept_121_closure_2021-08-03|4,1
dept_121_closure_2021-08-03,121,119,0,2021-08-03,2021-08-20,-4,0,2021-07-06,2021-07-12,0,0,0,,,,dept_121_closure_2021-08-03|119,dept_121_closure_2021-08-03|-4,0
dept_121_closure_2021-08-03,121,119,0,2021-08-03,2021-08-20,-3,0,2021-07-13,2021-07-19,0,0,0,,,,dept_121_closure_2021-08-03|119,dept_121_closure_2021-08-03|-3,0
dept_121_closure_2021-08-03,121,119,0,2021-08-03,2021-08-20,-2,0,2021-07-20,2021-07-26,0,0,0,,,,dept_121_closure_2021-08-03|119,dept_121_closure_2021-08-03|-2,0
dept_121_closure_2021-08-03,121,119,0,2021-08-03,2021-08-20,-1,0,2021-07-27,2021-08-02,0,0,0,,,,dept_121_closure_2021-08-03|119,dept_121_closure_2021-08-03|-1,0
dept_121_closure_2021-08-03,121,119,0,2021-08-03,2021-08-20,1,1,2021-08-21,2021-08-27,0,0,0,,,,dept_121_closure_2021-08-03|119,dept_121_closure_2021-08-03|1,0
dept_121_closure_2021-08-03,121,119,0,2021-08-03,2021-08-20,2,1,2021-08-28,2021-09-03,0,0,0,,,,dept_121_closure_2021-08-03|119,dept_121_closure_2021-08-03|2,0
dept_121_closure_2021-08-03,121,119,0,2021-08-03,2021-08-20,3,1,2021-09-04,2021-09-10,0,0,0,,,,dept_121_closure_2021-08-03|119,dept_121_closure_2021-08-03|3,0
dept_121_closure_2021-08-03,121,119,0,2021-08-03,2021-08-20,4,1,2021-09-11,2021-09-17,0,0,0,,,,dept_121_closure_2021-08-03|119,dept_121_closure_2021-08-03|4,0
dept_121_closure_2021-08-03,121,120,0,2021-08-03,2021-08-20,-4,0,2021-07-06,2021-07-12,320,258,61,26.72,0.86,0.6931818181818182,dept_121_closure_2021-08-03|120,dept_121_closure_2021-08-03|-4,0
dept_121_closure_2021-08-03,121,120,0,2021-08-03,2021-08-20,-3,0,2021-07-13,2021-07-19,359,273,63,27.43,0.98,0.7159090909090909,dept_121_closure_2021-08-03|120,dept_121_closure_2021-08-03|-3,0
dept_121_closure_2021-08-03,121,120,0,2021-08-03,2021-08-20,-2,0,2021-07-20,2021-07-26,293,219,61,26.52,0.96,0.6931818181818182,dept_121_closure_2021-08-03|120,dept_121_closure_2021-08-03|-2,0
dept_121_closure_2021-08-03,121,120,0,2021-08-03,2021-08-20,-1,0,2021-07-27,2021-08-02,253,173,59,27.46,0.88,0.6704545454545454,dept_121_closure_2021-08-03|120,dept_121_closure_2021-08-03|-1,0
dept_121_closure_2021-08-03,121,120,0,2021-08-03,2021-08-20,1,1,2021-08-21,2021-08-27,296,212,62,28.82,0.86,0.5625,dept_121_closure_2021-08-03|120,dept_121_closure_2021-08-03|1,0
dept_121_closure_2021-08-03,121,120,0,2021-08-03,2021-08-20,2,1,2021-08-28,2021-09-03,306,226,61,27.48,0.82,0.5851063829787234,dept_121_closure_2021-08-03|120,dept_121_closure_2021-08-03|2,0
dept_121_closure_2021-08-03,121,120,0,2021-08-03,2021-08-20,3,1,2021-09-04,2021-09-10,357,266,74,30.64,0.88,0.5882352941176471,dept_121_closure_2021-08-03|120,dept_121_closure_2021-08-03|3,0
dept_121_closure_2021-08-03,121,120,0,2021-08-03,2021-08-20,4,1,2021-09-11,2021-09-17,371,269,72,29.02,0.76,0.5238095238095238,dept_121_closure_2021-08-03|120,dept_121_closure_2021-08-03|4,0
dept_121_closure_2021-08-03,121,123,0,2021-08-03,2021-08-20,-4,0,2021-07-06,2021-07-12,899,719,77,29.09,0.9,0.7938144329896907,dept_121_closure_2021-08-03|123,dept_121_closure_2021-08-03|-4,0
dept_121_closure_2021-08-03,121,123,0,2021-08-03,2021-08-20,-3,0,2021-07-13,2021-07-19,826,640,79,28.51,0.9714285714285714,0.8144329896907216,dept_121_closure_2021-08-03|123,dept_121_closure_2021-08-03|-3,0
dept_121_closure_2021-08-03,121,123,0,2021-08-03,2021-08-20,-2,0,2021-07-20,2021-07-26,628,489,78,29.19,1.0,0.8041237113402062,dept_121_closure_2021-08-03|123,dept_121_closure_2021-08-03|-2,0
dept_121_closure_2021-08-03,121,123,0,2021-08-03,2021-08-20,-1,0,2021-07-27,2021-08-02,327,257,65,28.67,0.8,0.6701030927835051,dept_121_closure_2021-08-03|123,dept_121_closure_2021-08-03|-1,0
dept_121_closure_2021-08-03,121,123,0,2021-08-03,2021-08-20,1,1,2021-08-21,2021-08-27,343,282,78,32.01,0.8285714285714286,0.6990291262135923,dept_121_closure_2021-08-03|123,dept_121_closure_2021-08-03|1,0
dept_121_closure_2021-08-03,121,123,0,2021-08-03,2021-08-20,2,1,2021-08-28,2021-09-03,462,358,84,31.42,0.8571428571428571,0.6759259259259259,dept_121_closure_2021-08-03|123,dept_121_closure_2021-08-03|2,0
dept_121_closure_2021-08-03,121,123,0,2021-08-03,2021-08-20,3,1,2021-09-04,2021-09-10,463,368,76,28.78,0.7714285714285715,0.5727272727272728,dept_121_closure_2021-08-03|123,dept_121_closure_2021-08-03|3,0
dept_121_closure_2021-08-03,121,123,0,2021-08-03,2021-08-20,4,1,2021-09-11,2021-09-17,503,398,82,30.25,0.8142857142857143,0.5431034482758621,dept_121_closure_2021-08-03|123,dept_121_closure_2021-08-03|4,0
dept_121_closure_2021-08-03,121,125,0,2021-08-03,2021-08-20,-4,0,2021-07-06,2021-07-12,429,362,65,29.05,0.9215686274509803,0.6989247311827957,dept_121_closure_2021-08-03|125,dept_121_closure_2021-08-03|-4,0
dept_121_closure_2021-08-03,121,125,0,2021-08-03,2021-08-20,-3,0,2021-07-13,2021-07-19,313,270,69,28.59,0.9607843137254902,0.7419354838709677,dept_121_closure_2021-08-03|125,dept_121_closure_2021-08-03|-3,0
dept_121_closure_2021-08-03,121,125,0,2021-08-03,2021-08-20,-2,0,2021-07-20,2021-07-26,262,219,61,27.98,0.9607843137254902,0.6559139784946236,dept_121_closure_2021-08-03|125,dept_121_closure_2021-08-03|-2,0
dept_121_closure_2021-08-03,121,125,0,2021-08-03,2021-08-20,-1,0,2021-07-27,2021-08-02,187,163,50,26.49,0.7254901960784313,0.5376344086021505,dept_121_closure_2021-08-03|125,dept_121_closure_2021-08-03|-1,0
dept_121_closure_2021-08-03,121,125,0,2021-08-03,2021-08-20,1,1,2021-08-21,2021-08-27,254,229,56,29.0,0.7647058823529411,0.5360824742268041,dept_121_closure_2021-08-03|125,dept_121_closure_2021-08-03|1,0
dept_121_closure_2021-08-03,121,125,0,2021-08-03,2021-08-20,2,1,2021-08-28,2021-09-03,253,213,56,27.33,0.7058823529411765,0.4752475247524752,dept_121_closure_2021-08-03|125,dept_121_closure_2021-08-03|2,0
dept_121_closure_2021-08-03,121,125,0,2021-08-03,2021-08-20,3,1,2021-09-04,2021-09-10,275,227,63,27.8,0.803921568627451,0.5,dept_121_closure_2021-08-03|125,dept_121_closure_2021-08-03|3,0
dept_121_closure_2021-08-03,121,125,0,2021-08-03,2021-08-20,4,1,2021-09-11,2021-09-17,346,292,62,26.22,0.7450980392156863,0.4485981308411215,dept_121_closure_2021-08-03|125,dept_121_closure_2021-08-03|4,0
dept_121_closure_2021-08-03,121,116,0,2021-08-03,2021-08-20,-4,0,2021-07-06,2021-07-12,499,367,79,29.67,0.9242424242424242,0.8229166666666666,dept_121_closure_2021-08-03|116,dept_121_closure_2021-08-03|-4,0
dept_121_closure_2021-08-03,121,116,0,2021-08-03,2021-08-20,-3,0,2021-07-13,2021-07-19,435,311,74,31.72,0.9545454545454546,0.7708333333333334,dept_121_closure_2021-08-03|116,dept_121_closure_2021-08-03|-3,0
dept_121_closure_2021-08-03,121,116,0,2021-08-03,2021-08-20,-2,0,2021-07-20,2021-07-26,389,287,70,30.79,0.9393939393939394,0.7291666666666666,dept_121_closure_2021-08-03|116,dept_121_closure_2021-08-03|-2,0
dept_121_closure_2021-08-03,121,116,0,2021-08-03,2021-08-20,-1,0,2021-07-27,2021-08-02,281,194,64,27.97,0.8636363636363636,0.6666666666666666,dept_121_closure_2021-08-03|116,dept_121_closure_2021-08-03|-1,0
dept_121_closure_2021-08-03,121,116,0,2021-08-03,2021-08-20,1,1,2021-08-21,2021-08-27,429,286,72,31.18,0.8181818181818182,0.6470588235294118,dept_121_closure_2021-08-03|116,dept_121_closure_2021-08-03|1,0
