member_id,dept_id,closure_start,closure_end,closure_duration_days,group,is_treated,score_time,displacement_prob_t0_ex_ante,predicted_displaced_t0_ex_ante
759422,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.01185931,0
760349,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.8913488,1
760458,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.024750229,0
761135,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.60359067,1
762605,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.3047954,0
763186,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.5175676,1
763984,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.36239344,0
764032,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.24886243,0
764208,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.82503307,1
764828,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.13259155,0
764877,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.05153147,0
765454,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.4113805,0
765505,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.36190793,0
766940,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.748859,1
768046,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.35787785,0
768047,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.8331926,1
768050,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.3855163,0
768458,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.051349886,0
769579,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.046574265,0
769840,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.4149717,0
770138,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.12009389,0
771171,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.18480475,0
771181,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.18052168,0
772144,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.12669052,0
772358,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.67011905,1
772944,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.19627458,0
773162,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.28694665,0
773519,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.3737723,0
773848,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.11833063,0
774239,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.036600836,0
775536,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.022533607,0
775852,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.48878703,0
775944,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.0655041,0
776730,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.02245549,0
776737,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.22123836,0
777367,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.028620841,0
777968,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.013935443,0
778267,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.093262546,0
778683,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.13777071,0
778771,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.8894613,1
778816,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.2022308,0
779681,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.16781393,0
781355,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.9366252,1
781584,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.70718616,1
782524,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.8067398,1
782890,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.19236444,0
783397,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.2871255,0
784057,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.473176,0
784268,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.009625066,0
784597,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.12062456,0
784764,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.0015102417,0
784887,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.09401489,0
786533,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.0059041404,0
787432,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.4100978,0
792678,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.09100161,0
792724,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.50785244,1
792853,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.3989573,0
794746,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.2694479,0
795667,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.5049934,1
796810,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.64093983,1
796967,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.98016214,1
798441,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.67827934,1
799172,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.02953227,0
799298,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.004315114,0
799397,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.029199068,0
800261,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.7134625,1
801557,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.99081844,1
801767,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.32343912,0
801789,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.7585227,1
801852,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.4982908,0
802547,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.03765633,0
802817,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.007677847,0
803101,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.70654285,1
803167,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.013470987,0
803456,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.08687111,0
803503,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.19074234,0
803762,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.048654452,0
803884,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.004742854,0
804438,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.47629,0
804475,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.019694878,0
804933,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.19094537,0
805022,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.1617304,0
805939,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.6995184,1
806589,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.9218165,1
806709,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.005926042,0
807653,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.0020032618,0
808868,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.5030946,1
808959,182,2021-08-03,2021-08-20,18,control,0,t0_ex_ante,0.23750468,0
776,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.534337,1
1427,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.2795776,0
2357,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.029411804,0
6507,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.45419848,0
6985,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.021422992,0
9029,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.023371788,0
10526,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.10758652,0
11906,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.8883198,1
13112,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.0771964,0
14942,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.27137572,0
20608,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.030633224,0
24046,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.08117064,0
26630,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.006603906,0
30984,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.048508547,0
38501,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.04663269,0
45093,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.5531326,1
47859,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.09492809,0
51695,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.17414959,0
53186,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.48993343,0
57375,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.033882756,0
64330,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.13899457,0
65566,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.022800691,0
65706,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.003435318,0
66601,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.9400486,1
71956,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.8198143,1
72527,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.047026645,0
74234,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.1847465,0
74443,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.28878325,0
79477,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.004098008,0
82982,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.28634977,0
84087,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.2886461,0
91174,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.07534341,0
92213,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.91326165,1
94645,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.042103715,0
96867,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.53299695,1
100779,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.5683332,1
102064,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.3811074,0
103269,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.024882602,0
104216,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.30272526,0
105397,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.006245064,0
108634,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.04458346,0
110651,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.016397672,0
121502,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.34109688,0
127058,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.37031618,0
127635,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.003475683,0
129482,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.49041927,0
132213,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.6278822,1
132823,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.21643405,0
133408,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.10336232,0
138793,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.27840066,0
140124,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.075641535,0
141336,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.65898025,1
142195,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.27535564,0
143698,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.17418064,0
146406,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.9610213,1
147151,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.06472488,0
149004,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.012006039,0
149371,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.013039543,0
149587,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.47408795,0
149721,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.015962282,0
150138,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.50257194,1
153429,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.025244655,0
154823,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.25825533,0
155057,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.29090104,0
160548,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.9061505,1
160642,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.33104488,0
161707,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.44522515,0
163083,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.46723217,0
170685,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.85850406,1
170796,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.009785549,0
173580,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.032108784,0
174846,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.06200654,0
176246,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.1468363,0
176699,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.11395014,0
177833,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.9722721,1
180542,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.5870788,1
184041,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.99735934,1
187714,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.34639993,0
192402,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.43337744,0
192965,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.8862778,1
193609,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.05378069,0
197252,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.8042021,1
199397,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.004179598,0
200720,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.040014286,0
209508,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.07139504,0
213577,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.97011894,1
216918,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.20439297,0
217352,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.87326354,1
218631,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.055498358,0
222801,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.33579305,0
225641,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.9440885,1
227552,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.0052194716,0
229573,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.039676912,0
235322,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.53355867,1
243241,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.14486724,0
243731,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.7096319,1
250718,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.0026878193,0
251529,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.0072335037,0
253446,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.07623218,0
255048,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.0061003193,0
262734,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.01111775,0
263462,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.28207386,0
263872,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.5812038,1
264758,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.035348598,0
265282,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.22212562,0
266074,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.007982963,0
270892,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.1546856,0
270984,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.61776686,1
272427,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.11774948,0
277891,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.032867264,0
280328,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.37525102,0
286234,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.0071920925,0
287493,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.1965925,0
287566,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.2532268,0
289520,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.13679522,0
292647,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.5767851,1
293176,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.49590534,0
294811,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.6757583,1
295932,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.07403096,0
296251,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.6792986,1
296317,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.9755746,1
297470,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.0034035987,0
299497,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.0015433287,0
302019,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.41743606,0
308133,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.57128084,1
314274,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.67058384,1
314349,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.14412959,0
320280,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.8501541,1
325606,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.69142014,1
325870,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.56922996,1
326331,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.057984415,0
327207,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.09632814,0
332650,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.033040293,0
333780,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.48729455,0
334440,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.3814621,0
334988,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.5008483,1
336118,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.36217803,0
345093,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.15358274,0
347322,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.42335775,0
348577,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.104762174,0
351430,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.98867995,1
362844,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.30682963,0
363115,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.123116374,0
363965,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.5963254,1
365052,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.048423447,0
365690,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.030846706,0
366341,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.41396007,0
369088,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.006523071,0
370694,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.35160497,0
372239,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.40985176,0
374101,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.075341925,0
374393,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.6814081,1
375117,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.7061854,1
376941,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.3124727,0
378956,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.0030788702,0
380680,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.71450496,1
390051,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.17155816,0
394611,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.25718173,0
395971,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.8999519,1
403470,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.014595767,0
407653,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.008047689,0
408396,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.117867485,0
412838,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.38218573,0
418667,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.0703868,0
420948,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.006374582,0
423524,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.033164605,0
428355,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.18978964,0
430310,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.45242465,0
433826,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.6199697,1
434135,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.009264862,0
436016,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.01907324,0
437235,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.49767804,0
437993,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.008338526,0
448380,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.26106876,0
451133,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.71853364,1
454103,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.48097184,0
461930,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.18295278,0
462209,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.7552865,1
464216,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.13471468,0
468624,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.011722764,0
479522,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.32572937,0
482719,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.18266681,0
486738,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.03420063,0
487219,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.2550476,0
487674,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.11034753,0
489121,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.6651735,1
490397,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.35071978,0
490818,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.32492632,0
491621,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.03623503,0
494280,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.08747495,0
494860,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.031963747,0
497110,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.010828062,0
497207,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.25574923,0
498373,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.5798057,1
498558,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.3739533,0
499736,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.4049926,0
500127,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.60822964,1
500712,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.2282471,0
501004,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.025963478,0
501569,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.09394656,0
502114,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.99124444,1
503291,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.028227042,0
503990,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.9876159,1
504339,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.45004603,0
507421,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.061652843,0
507924,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.12337764,0
510597,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.0068020145,0
516841,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.0068552834,0
516842,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.0022341977,0
517515,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.12543647,0
519774,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.0806975,0
522155,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.05558506,0
524874,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.082675554,0
525338,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.4074215,0
526814,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.4592048,0
526989,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.380956,0
527122,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.07195537,0
527126,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.1516565,0
527680,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.124624945,0
529169,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.59287804,1
531494,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.05867119,0
531495,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.9796739,1
533709,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.011577788,0
535698,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.06944511,0
539602,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.6744533,1
541278,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.009041074,0
542629,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.30676192,0
544820,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.62211245,1
545254,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.14777267,0
545441,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.26602593,0
545716,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.47890946,0
549272,121,2021-08-03,2021-08-20,18,treatment,1,t0_ex_ante,0.5499194,1
