spec,estimand,term,coef,se,pvalue,ci_low,ci_high,n,r2_within,rel_t,effect
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-3]:treated",-0.005789513236524008,0.017922576625428246,0.7506126092168734,-0.040917763422363376,0.029338736949315356,99644,0.003150946350140682,-3,att_or_baseline
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-2]:treated",-0.0034428126405726704,0.01458343994098182,0.8161938478310007,-0.032026354924897034,0.025140729643751695,99644,0.003150946350140682,-2,att_or_baseline
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[1]:treated",0.004561825993610932,0.012519676879062875,0.7200726176536334,-0.019976740689352304,0.029100392676574167,99644,0.003150946350140682,1,att_or_baseline
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[2]:treated",0.006698998915721766,0.01733853502344348,0.7040196065507369,-0.02728452973022745,0.040682527561670984,99644,0.003150946350140682,2,att_or_baseline
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[3]:treated",0.003245111177643255,0.027668829519272093,0.9080095189597059,-0.050985794680130044,0.057476017035416556,99644,0.003150946350140682,3,att_or_baseline
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[4]:treated",0.010511697731542861,0.0174107447625785,0.5539830048480594,-0.023613362003110996,0.04463675746619672,99644,0.003150946350140682,4,att_or_baseline
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_disp",0.022263980790601365,0.011986158326814959,0.08065350338879207,-0.0012288895299559545,0.04575685111115868,99644,0.003150946350140682,-4,displacement
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_disp",0.019187886110610265,0.014697274602838121,0.20910190881095048,-0.009618772110952453,0.047994544332172984,99644,0.003150946350140682,-3,displacement
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_disp",0.009637589991528004,0.016174087554967607,0.5591153911961979,-0.022063621616208503,0.04133880159926451,99644,0.003150946350140682,-2,displacement
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_disp",0.011598969982797556,0.013978719819304826,0.41817498729417046,-0.015799320863039902,0.038997260828635014,99644,0.003150946350140682,1,displacement
